    DEPTH     CALD       TEND       CORR        DEN       NPHI        GRR        SPR       CALR       TENR       RILD       RILM       RFOC       TENS         DT
 4903.0000     7.7159   -29.8495     0.0492     2.5668     0.2456   132.6305   -36.2392     8.0555   -11.2713     4.9959     4.8247     6.7226   -31.0334    81.4608
 4903.5000     7.7331   -23.2155     0.0389     2.5525     0.2444   135.8765   -36.0800     8.0103   -12.3576     4.9256     4.6925     6.6775   -24.5547    82.7242
 4904.0000     7.7206   -24.3141     0.0646     2.5408     0.2449   135.5922   -35.9229     7.9627   -13.4440     4.6582     4.6277     6.4340   -33.3476    83.0246
 4904.5000     7.7230   -25.1927     0.0949     2.5544     0.2476   135.3035   -36.0649     7.9507   -14.5303     4.4465     4.5638     5.6568   -34.3764    82.9272
 4905.0000     7.7258   -26.0713     0.1025     2.5635     0.2502   135.9285   -36.5059     7.9669   -15.6166     4.3246     4.4388     4.7579   -27.8977    83.1460
 4905.5000     7.7126   -26.9507     0.0822     2.5689     0.2511   137.1524   -36.9491     7.9527   -16.7029     4.2027     4.2874     4.2890   -21.1623    83.9931
 4906.0000     7.7155   -20.0904     0.0549     2.5720     0.2523   138.4251   -37.2417     7.9385   -17.7893     4.0785     4.0840     4.5344   -22.4478    84.9905
 4906.5000     7.7179   -28.7079     0.0431     2.5571     0.2569   139.9063   -37.5343     7.9395   -18.8756     3.9635     3.9174     5.0724   -23.4766    85.8791
 4907.0000     7.7202   -29.5873     0.0343     2.5347     0.2654   140.5270   -37.8269     7.9210   -19.5441     3.8558     3.8633     5.5079   -16.9978    86.5428
 4907.5000     7.7375   -37.9847     0.0225     2.5296     0.2716   141.7509   -37.9667     7.9110   -19.0980     3.8015     3.8100     5.5090   -18.0266    86.6846
 4908.0000     7.7249   -38.8721     0.0452     2.5289     0.2806   146.2931   -37.9578     7.9121   -18.7688     3.7740     3.7574     5.3224   -11.5479    86.6709
 4908.5000     7.7272   -39.7744     0.0604     2.5231     0.2844   147.2157   -37.7967     7.9130   -21.7849     3.7993     3.7834     5.1067   -20.1201    87.0347
 4909.0000     7.7296   -40.8405     0.0561     2.5179     0.2901   145.7288   -37.7881     7.9140   -25.7415     3.8507     3.8628     4.9337   -21.3697    87.8484
 4909.5000     7.7319   -41.7199     0.0411     2.5121     0.2948   137.2997   -37.6289     7.9149   -32.6866     3.9595     3.9166     4.7949   -22.3984    88.5138
 4910.0000     7.7348   -42.5985     0.0264     2.5084     0.2891   135.2054   -37.4697     7.9158   -32.2822     4.1524     3.9183     4.6375   -23.4272    88.7260
 4910.5000     7.7371   -43.4771     0.0417     2.5190     0.2645   132.8094   -37.4608     7.9380   -39.4509     4.3571     4.1976     4.6061   -16.6918    88.4125
 4911.0000     7.7395   -44.3556     0.0509     2.5327     0.2447   127.3969   -37.4503     7.9627   -46.5425     4.6680     4.5935     4.6716   -32.9923    87.2021
 4911.5000     7.7269   -45.2351     0.0421     2.5508     0.2293   118.6334   -37.2911     7.9786   -46.1711     5.0011     5.0617     5.6340   -34.0211    83.5180
 4912.0000     7.7441   -38.5711     0.0212     2.5802     0.2258    99.3815   -37.2824     8.0098   -45.7401     5.1044     5.4628     7.6902   -27.5424    76.6854
 4912.5000     7.7465   -31.9546     0.0094     2.6540     0.2278    88.8364   -37.2738     8.0105   -49.3799     4.9977     5.7743    10.1587   -28.5712    71.9519
 4913.0000     7.7488   -25.3153     0.0201     2.7284     0.2314    92.4780   -37.4158     8.0116   -52.6231     4.8489     5.5387    10.8899   -44.6150    70.2917
 4913.5000     7.7511   -18.6751     0.0428     2.7435     0.2329    99.1318   -37.4050     8.0124   -59.6849     4.4702     5.1317     9.8849   -53.1513    71.4052
 4914.0000     7.7385   -19.6241     0.0640     2.7001     0.2358   114.1153   -37.3964     7.9832   -59.2392     4.1869     4.7217     5.8793    -9.1350    74.1679
 4914.5000     7.7409   -20.6523     0.0852     2.6086     0.2543   138.3865   -37.3886     7.9840   -58.8825     3.8360     4.3057     4.9450   -17.7175    79.0732
 4915.0000     7.7433   -21.5309     0.0630     2.5517     0.2714   148.0569   -37.3792     7.9829   -58.5584     3.4804     3.9424     4.8108   -48.9878    86.5120
 4915.5000     7.7312   -22.4103     0.0481     2.5360     0.2767   150.7848   -37.3706     7.9557   -58.1691     3.2464     3.5527     4.6160   -19.9866    88.3002
 4916.0000     7.7331   -23.2889     0.0378     2.5279     0.2716   148.9965   -37.6632     7.9566   -57.8078     3.1107     3.3146     4.2780   -13.2501    89.4886
 4916.5000     7.7355   -24.1674     0.0349     2.5197     0.2701   148.6934   -37.6536     7.9275   -49.8592     2.9853     3.1756     4.1617   -22.0441    90.4522
 4917.0000     7.7382   -25.0460     0.0487     2.5267     0.2704   151.8537   -37.6438     7.9284   -49.5025     2.9230     3.0709     4.1917   -30.5804    91.0410
 4917.5000     7.7256   -25.9396     0.0669     2.5320     0.2722   155.3876   -37.7879     7.9292   -41.6668     2.9018     2.9868     4.1925   -16.5932    91.4076
 4918.0000     7.7124   -26.8419     0.0763     2.5374     0.2822   153.8967   -37.9277     7.9301   -41.2820     2.9009     2.9252     4.0789   -17.6220    91.9186
 4918.5000     7.7152   -20.1638     0.0598     2.5337     0.2837   153.0047   -37.9184     7.9310   -40.9161     2.8999     3.0073     3.9682   -26.1583    92.5074
 4919.0000     7.7177   -21.1278     0.0447     2.5308     0.2795   152.4230   -38.0611     7.9319   -40.4792     2.9393     3.1788     3.8873   -27.1870    93.3248
 4919.5000     7.7200   -22.1410     0.0219     2.5347     0.2785   151.5305   -38.2031     7.9329   -40.1653     2.9715     3.3600     3.8343   -28.2282    93.3850
 4920.0000     7.7224   -23.0205     0.0289     2.5439     0.2818   150.3461   -38.1923     7.9489   -39.7899     3.0199     3.4545     4.1679   -29.2795    92.6966
 4920.5000     7.7248   -23.6790     0.0396     2.5530     0.2815   147.0494   -38.1837     7.9648   -39.4145     3.0396     3.5026     4.7557   -23.0236    90.2869
 4921.0000     7.7276   -17.0396     0.0352     2.5583     0.2766   141.6369   -38.1730     7.9657   -39.0391     3.0600     3.4066     5.0278   -24.0524    88.1770
 4921.5000     7.7150   -13.3055     0.0309     2.5622     0.2658   135.9227   -37.8631     7.9667   -38.6638     3.1014     3.2677     4.9253   -25.0812    87.2665
 4922.0000     7.7173   -11.5038     0.0296     2.5567     0.2673   139.2583   -37.6611     7.9676   -38.2884     3.1003     3.2003     4.6284   -41.1250    87.5554
 4922.5000     7.7042   -12.4057     0.0298     2.5452     0.2693   142.3234   -37.2435     7.9685   -37.9130     3.0990     3.1780     4.3494   -27.1387    88.6689
 4923.0000     7.7071   -13.4753     0.0360     2.5326     0.2683   142.6155   -37.0843     7.9390   -37.5376     3.0980     3.1779     4.1702   -13.1525    91.1317
 4923.5000     7.7094   -14.2108     0.0422     2.5207     0.2678   141.4262   -36.9229     7.9401   -37.1622     3.0970     3.2222     4.0319   -14.1813    92.5474
 4924.0000     7.7118   -15.1124     0.0505     2.5178     0.2719   139.3319   -36.9143     7.9410   -36.7869     3.0959     3.2671     4.0047   -37.7326    92.9925
 4924.5000     7.7140   -16.1119     0.0667     2.5171     0.2812   138.7415   -36.9057     7.9420   -36.4115     3.1381     3.3126     4.0898   -23.7464    93.0478
 4925.0000     7.7164   -16.9904     0.0744     2.5150     0.2829   139.3665   -36.8971     7.9429   -36.0361     3.1588     3.3010     4.2940   -17.2677    91.7598
 4925.5000     7.7188   -17.8690     0.0610     2.5174     0.2793   139.6855   -36.8884     7.9437   -35.6607     3.1797     3.3007     4.7025   -10.7889    90.3246
 4926.0000     7.7217   -18.7221     0.0462     2.5282     0.2769   138.4962   -36.8690     7.9446   -35.2853     3.1784     3.2776     5.0383   -19.3694    86.7904
 4926.5000     7.7236   -19.6238     0.0194     2.5395     0.2753   140.0261   -36.5693     7.9455   -34.9100     3.1773     3.3229     4.9699   -12.8465    86.4073
 4927.0000     7.7108   -20.5056     0.0150     2.5418     0.2663   141.5517   -36.5592     7.9615   -34.5346     3.1763     3.3458     4.2976   -21.6395    87.2182
 4927.5000     7.7137   -13.9100     0.0543     2.5487     0.2573   141.2674   -36.5506     7.9774   -34.0894     3.1533     3.3454     4.3585    -7.6533    87.6571
 4928.0000     7.7006   -14.9640     0.0950     2.5856     0.2622   125.4510   -36.2410     7.9785   -33.7327     3.1305     3.2535     4.5760   -23.6971    86.9714
 4928.5000     7.6886   -15.7143     0.1012     2.6878     0.2779   121.0952   -36.2233     7.9793   -25.8684     3.0864     3.1641     4.6769   -24.7258    85.9858
 4929.0000     7.6754   -16.6166     0.0699     2.7089     0.2731   122.3192   -35.9853     7.9802   -18.0180     3.0427     3.0349     4.6099   -17.9894    85.9723
 4929.5000     7.6783   -17.6006     0.0806     2.6993     0.2691   125.6547   -35.9116     7.9811   -17.6426     2.9999     2.9515     4.2429   -19.2759    86.4861
 4930.0000     7.6806   -10.9613     0.0958     2.6333     0.2790   128.3870   -35.9030     7.9819    -9.6943     2.9576     2.8905     3.8781   -20.3047    88.2742
 4930.5000     7.6830   -19.3234     0.0885     2.5791     0.2828   131.4209   -35.5932     7.9828    -9.3376     2.9084     2.8306     3.9604   -21.3335    89.0879
 4931.0000     7.6937   -20.2372     0.0767     2.5642     0.2807   134.8532   -35.5843     7.9839    -8.9809     2.8658     2.8303     4.1303   -22.3725    88.8520
 4931.5000     7.7176   -26.8669     0.0664     2.5549     0.2750   139.6047   -35.5738     7.9848    -8.6246     2.8336     2.7911     4.2169   -23.3910    88.3913
 4932.0000     7.7204   -21.9952     0.0575     2.5407     0.2576   141.1303   -35.4729     7.9856    -8.2679     2.7750     2.7816     3.9905    -9.4048    88.6802
 4932.5000     7.7227   -22.9320     0.0667     2.5228     0.2578   141.1476   -35.2553     7.9865   -15.4187     2.7374     2.7521     3.8287   -18.1978    89.8686
 4933.0000     7.7251   -23.8348     0.0925     2.5109     0.2644   141.1649   -35.2467     7.9723   -14.9730     2.6603     2.7138     3.8295   -19.2266    91.1380
 4933.5000     7.7274   -24.8510     0.1036     2.5005     0.2734   141.4842   -34.9367     7.9732   -14.6163     2.5689     2.6762     3.8837   -35.2704    91.5063
 4934.0000     7.7297   -25.6392     0.0599     2.5104     0.2809   143.6172   -34.9261     7.9741   -14.2595     2.4296     2.6027     3.9115   -21.2841    91.6349
 4934.5000     7.7321   -18.8702     0.0210     2.5286     0.2795   148.1594   -34.6163     7.9750   -13.8889     2.3126     2.4593     3.8320    -7.0412    91.7711
 4935.0000     7.7194   -19.9688     0.0181     2.5370     0.2786   153.3049   -34.3065     7.9911   -13.4571     2.1732     2.2031     3.7022    -0.5625    91.9850
 4935.5000     7.7218   -20.8474     0.0349     2.5393     0.2819   160.5620   -33.7826     7.9919   -10.9799     2.0554     2.0411     3.4550     5.7057    92.2739
 4936.0000     7.7242   -21.7295     0.0486     2.5402     0.3007   170.5341   -33.3800     7.9928    -5.2362     1.9847     1.9174     3.0504     4.6307    92.9377
 4936.5000     7.7265   -30.1506     0.0788     2.5381     0.3085   180.6361   -32.7724     7.9937     2.6578     1.9433     1.8777     2.7488    -3.9056    93.5264
 4937.0000     7.6995   -31.2229     0.0760     2.5239     0.3291   178.1145   -32.4626     7.9948     3.0737     1.9159     1.8906     2.6568     2.5732    95.2396
 4937.5000     7.6864   -39.6202     0.0702     2.4970     0.3419   171.1937   -32.1528     7.9956     3.4304     1.9153     1.9168     2.6573     9.0519    96.5030
 4938.0000     7.6594   -40.4988     0.0985     2.4746     0.3332   160.0497   -31.8430     7.9964     4.9344     1.9301     1.9705     2.6949     7.7664    98.3315
 4938.5000     7.6618   -41.3774     0.1547     2.4687     0.2966   149.5089   -32.1356     7.9973    11.6513     1.9540     2.0257     2.8099     6.7376    99.4796
 4939.0000     7.6641   -57.2944     0.1414     2.4853     0.2882   146.4975   -32.4282     7.9982    12.0119     1.9806     2.0983     2.9502     5.7088    98.7163
 4939.5000     7.6814   -58.1730     0.0860     2.5036     0.2888   144.4197   -32.8692     7.9991     4.9462     2.0217     2.1409     3.1222     4.6801    96.2316
 4940.0000     7.6837   -51.5328     0.0667     2.5167     0.3073   144.1310   -33.0133     8.0000     5.3029     2.0776     2.1705     3.3205    11.1588    94.3465
 4940.5000     7.6860   -37.3746     0.0984     2.5248     0.3174   144.7560   -33.3059     8.0011     5.6307     2.1353     2.2469     3.4622    10.1300    94.7854
 4941.0000     7.6884   -22.6293     0.1151     2.5286     0.3134   145.6783   -33.5964     8.0019     6.0160     2.1643     2.3099     3.3917     9.1012    95.6740
 4941.5000     7.6608     5.7609     0.1033     2.5348     0.3090   146.6006   -33.5856     7.9727     6.3814     2.1938     2.3912     3.3225     8.0724    95.9633
 4942.0000     7.6633    20.1400     0.0765     2.5559     0.3087   147.2212   -33.7290     7.9735     6.8187     2.2236     2.4582     3.3232     7.0436    95.8020
 4942.5000     7.6655    19.0414     0.0524     2.5793     0.3116   143.3213   -33.7190     7.9744     7.1322     2.2227     2.4750     3.4892     6.0056    95.3413
 4943.0000     7.6529     3.1243     0.0513     2.5801     0.3298   140.6237   -33.7104     7.9753     7.5318     2.2220     2.4406     3.6130    -2.5522    95.7305
 4943.5000     7.6558   -12.7918     0.0966     2.5653     0.3481   138.5294   -33.7017     8.0065     7.8885     2.1907     2.3901     3.5394   -11.3154    96.2911
 4944.0000     7.6582   -21.1892     0.1403     2.5435     0.3340   138.4978   -33.6928     8.0224     0.7507     2.1899     2.3569     3.3959   -19.8517    97.4046
 4944.5000     7.6605   -29.5866     0.1645     2.5145     0.3130   145.8470   -33.6837     8.0383     1.1263     2.2222     2.3731     3.2809     1.6420    97.7685
 4945.0000     7.6778   -11.4890     0.1707     2.4718     0.2944   152.7636   -33.6737     8.0242     1.5014     2.2654     2.4228     3.2364     8.3784    97.6826
 4945.5000     7.6801   -28.0792     0.1754     2.4569     0.2910   153.0783   -33.5145     8.0099     1.8968     2.2970     2.5255     3.2823     7.0919    96.8470
 4946.0000     7.6675   -44.3607     0.1771     2.4780     0.3123   147.9717   -33.5060     7.9807    -5.2540     2.3763     2.7253     3.3753    -1.4444    94.9620
 4946.5000     7.6699   -45.6033     0.0722     2.5194     0.3134   146.7824   -33.4970     7.9515    -4.8083     2.4423     2.9411     3.5684    -2.4731    91.6527
 4947.0000     7.6722   -46.8459     0.0377     2.5436     0.3089   146.4978   -33.4879     7.9074    -2.9876     2.6195     3.1739     3.9056    11.7708    89.6842
 4947.5000     7.6751   -24.8358     0.0543     2.5512     0.2801   146.5159   -33.4779     7.8631     3.3784     3.0458     3.5708     4.2795    10.4843    88.6870
 4948.0000     7.6774     2.9891     0.1059     2.5686     0.2373   137.4873   -33.4693     7.8639     3.7693     3.6964     4.1834     4.0732    16.9630    87.5691
 4948.5000     7.7096    -5.7736     0.1360     2.5898     0.1887   117.8968   -33.1595     7.8347     4.1290     5.2603     5.8011     4.4581    15.9158    83.4352
 4949.0000     7.7119   -14.5350     0.0777     2.6614     0.1522    87.7482   -32.9834     7.8355    12.0792     8.0228     7.8704     6.5732     7.3570    73.1544
 4949.5000     7.7143   -23.2964     0.0404     2.6981     0.1390    60.3145   -32.8389     7.8366    12.4359    11.3386    10.7521     8.4096    13.6200    67.6712
 4950.0000     7.7011   -24.5403     0.0646     2.6802     0.1236    64.2534   -32.5290     7.8222    12.7927    14.9525    14.6891    29.3824    -2.2523    61.0645
 4950.5000     7.6885   -25.7829     0.0963     2.6525     0.1152    68.7849   -32.2192     7.8233    13.1381    17.4864    19.6538    44.8404    19.2423    60.6034
 4951.0000     7.6764   -27.0255     0.1070     2.6324     0.1146    69.9972   -32.0600     7.8392    13.5136    19.8471    22.1110    44.2232    10.6607    61.3998
 4951.5000     7.6786   -28.2706     0.1117     2.6152     0.1151    69.6611   -31.7370     7.8475    13.8888    22.6306    23.5328    42.7170     1.9149    63.3525
 4952.0000     7.6957   -29.5494     0.1008     2.6056     0.1199    64.8817   -31.2876     7.8628    14.2787    23.9117    23.8770    42.1290    -6.6205    64.0938
 4952.5000     7.6978   -31.0659     0.0746     2.5982     0.1316    60.3625   -30.9778     7.8781    14.6396    24.2392    23.1670    47.3967     7.3666    63.7802
 4953.0000     7.7149   -32.3085     0.0629     2.5916     0.1401    58.8597   -30.5674     7.8934    15.0513    23.5671    21.9490    50.0987     6.3386    63.3943
 4953.5000     7.7172   -33.5512     0.0406     2.5878     0.1434    63.6934   -30.3581     7.9169    15.3904    22.8781    21.4949    43.6145    -2.1969    63.8331
 4954.0000     7.7194   -34.7938     0.0303     2.5850     0.1430    69.7323   -30.1988     7.9326    15.8239    22.1266    21.3442    37.8849    -3.2248    64.1968
 4954.5000     7.6922   -36.0377     0.0471     2.5837     0.1421    73.3578   -30.0375     7.9332    16.1806    21.9665    21.6427    34.6983   -26.7753    64.5606
 4955.0000     7.6944   -37.2803     0.0564     2.5898     0.1411    74.8718   -30.0289     7.9037    16.5165    22.2655    22.8720    33.7496   -35.3107    64.7772
 4955.5000     7.6966   -30.9779     0.0550     2.5944     0.1396    72.7673   -30.0211     7.8741    16.8918    22.7253    24.5122    33.7496   -36.3387    64.6135
 4956.0000     7.6987   -17.2104     0.0569     2.5968     0.1395    70.3596   -30.0117     7.8446    17.2674    23.5181    26.6369    34.4586   -21.1757    64.6774
 4956.5000     7.7009   -26.0154     0.0750     2.5857     0.1395    67.0470   -30.3043     7.8151    17.6964    25.0503    28.1539    35.4272     6.6505    64.9663
 4957.0000     7.7031   -35.0445     0.0663     2.5640     0.1391    62.1257   -30.4441     7.8157    18.0532    26.6203    28.3470    37.4468    -2.1425    65.7159
 4957.5000     7.7053   -43.8059     0.0364     2.5341     0.1379    52.2785   -30.5874     7.8163    18.3934    27.3612    28.1476    44.2232   -10.6779    66.2295
 4958.0000     7.6925   -60.0861     0.0306     2.5188     0.1258    43.8377   -31.0293     7.8169    18.7688    26.6026    26.6258    54.0672   -11.7059    66.2825
 4958.5000     7.6500   -53.8100     0.0699     2.5073     0.1259    36.0002   -31.4725     7.8477    26.6517    19.8822    22.2304    65.1925   -20.2413    65.6690
 4959.0000     7.6372   -55.0538     0.0942     2.5172     0.1360    36.1669   -31.7675     7.8784    27.0765    14.4723    16.8198    52.5890   -13.5043    64.9083
 4959.5000     7.6399   -48.7221     0.0869     2.5323     0.1515    44.4594   -32.5073     7.8940    34.9407    10.0228    11.5802    30.4057     0.4828    64.8973
 4960.0000     7.6720   -49.9997     0.0706     2.5625     0.1709    58.3413   -32.9527     7.9096    35.2853     7.5959     8.8965    16.8768     6.9624    65.6359
 4960.5000     7.6592   -43.7454     0.0738     2.6041     0.2065    99.0710   -33.5443     7.8802    35.6607     5.8770     7.1251     9.7615     5.6779    68.6234
 4961.0000     7.6316   -29.9504     0.0815     2.6094     0.2510   132.5622   -33.8391     7.8808    36.0361     5.4446     5.9488     7.4497    12.1626    73.7098
 4961.5000     7.6337   -23.6742     0.0800     2.6103     0.2740   140.1093   -34.1295     7.8512    36.4561     5.1498     5.2306     7.4497    11.1111    77.4469
 4962.0000     7.6119   -17.3981     0.0775     2.6112     0.2749   146.1482   -34.4221     7.8518    36.8426     4.9389     4.7638     7.4497    10.0604    80.6592
 4962.5000     7.6082   -18.9520     0.0882     2.6113     0.2680   148.8688   -34.5619     7.8826    37.1622     4.8024     4.5376     7.4497     8.8162    82.4473
 4963.0000     7.6254   -20.0754     0.1005     2.6107     0.2604   143.4460   -34.7060     7.8983    37.5375     4.8012     4.3825     7.4497     7.7882    82.5112
 4963.5000     7.6425   -28.9572     0.1202     2.6101     0.2604   140.4351   -34.9986     7.9440    37.9130     4.7999     4.3217     7.3925     6.7603    81.5040
 4964.0000     7.6452   -22.6811     0.1249     2.6069     0.2600   138.9324   -34.9879     7.9446    38.3287     4.7987     4.3212     7.2460    13.2398    80.3682
 4964.5000     7.6474    -1.3536     0.1026     2.5856     0.2560   143.5234   -34.9789     7.9453    38.6636     5.0006     4.4732     7.2460    27.2269    79.9294
 4965.0000     7.6645    -2.6312     0.0773     2.5752     0.2411   147.3916   -34.8179     7.8855    35.4088     5.3578     4.7940     7.3471    26.1989    80.8152
 4965.5000     7.6667   -27.8196     0.0730     2.5708     0.2359   147.6975   -34.5081     7.8559    31.8913     5.9017     5.4309     8.0398    25.1710    80.7292
 4966.0000     7.6689   -12.9265     0.0613     2.5784     0.2260   139.2581   -34.1982     7.8265    32.2824     6.8030     6.4095     9.2351    31.6813    80.5682
 4966.5000     7.6757   -14.1691     0.0373     2.5853     0.2131   125.5887   -33.7378     7.7970    32.6937     8.1110     8.2891    11.3693    23.1151    78.9830
 4967.0000     7.6881   -15.4117     0.0302     2.5937     0.2005   113.0265   -33.5586     7.7977    33.0330     9.2492    10.4924    14.6925    14.5643    76.7231
 4967.5000     7.6903   -16.6556     0.0380     2.5983     0.1935   107.3006   -33.2666     7.7830    33.4086    10.4020    11.8042    17.2314    21.0592    73.7135
 4968.0000     7.6925   -17.8199     0.0667     2.5917     0.1854   108.5129   -33.1074     7.7838    33.7839    11.5048    12.5705    18.4679    19.7748    69.5795
 4968.5000     7.6948   -19.1409     0.0714     2.5811     0.1826   111.2349   -33.0988     7.7843    34.2095    12.9749    13.4639    18.2137    26.5108    70.2432
 4969.0000     7.6970   -20.3847     0.0671     2.5698     0.1856   111.8439   -33.0902     7.8001    27.0271    14.0955    14.2306    16.6426    25.2264    70.8321
 4969.5000     7.6993   -21.6536     0.0614     2.5673     0.1877   104.6097   -33.2322     7.8006    27.4024    15.2073    15.3572    15.6381    31.9624    70.7459
 4970.0000     7.7018   -23.1813     0.0555     2.5892     0.1882    97.3756   -33.2214     7.8012    27.7776    16.5196    16.4585    16.8768    30.6780    70.3497
 4970.5000     7.7040   -24.4239     0.0498     2.6006     0.1878    94.9679   -33.0622     7.8020    28.1530    17.4561    17.5551    20.3495    29.6501    69.8131
 4971.0000     7.7061   -17.8377     0.0425     2.6045     0.1875    94.9750   -33.0535     7.8326    28.5285    18.2513    19.0348    21.0670    28.6221    69.5856
 4971.5000     7.7083   -19.3916     0.0397     2.6068     0.1866    92.8691   -32.7437     7.8331    28.9309    19.0906    20.1188    21.2135    35.1355    69.2747
 4972.0000     7.7105   -20.6342     0.0449     2.5860     0.1718    86.4193   -32.7104     7.8338    29.2876    19.8941    21.2645    23.5375    41.5915    68.8139
 4972.5000     7.7127   -21.8768     0.0582     2.5621     0.1595    78.4021   -32.4231     7.8494    29.6546    20.4475    22.1812    26.2976    48.0608    68.4280
 4973.0000     7.7000   -15.5644     0.0569     2.5516     0.1484    77.5028   -32.1133     7.8349    38.3510    20.7273    22.4732    29.6580    54.5404    67.2925
 4973.5000     7.6872    -1.8069     0.0452     2.5479     0.1463    77.2066   -31.8035     7.8356    45.4617    20.7218    22.4705    32.8269    53.2559    65.7073
 4974.0000     7.6896   -10.6020     0.0484     2.5512     0.1498    77.2127   -31.4937     7.8362    45.8184    20.5722    21.8535    33.9843    44.7205    65.0244
 4974.5000     7.6921   -27.1598     0.0876     2.5573     0.1530    80.5378   -31.1837     7.8066    49.7705    20.4249    20.9607    32.6002    43.6925    65.6103
 4975.0000     7.6943   -35.9213     0.0984     2.5612     0.1551    84.7667   -31.1731     7.7923    54.0540    20.1388    20.1039    27.2248    27.6496    66.1989
 4975.5000     7.6816   -52.2015     0.0731     2.5658     0.1577    88.6939   -30.8633     7.7777    54.4295    19.8565    19.6880    23.5375    41.6366    66.7876
 4976.0000     7.6837   -53.4454     0.0478     2.5599     0.1580    90.8112   -30.5534     7.7783    54.8417    19.5771    19.5500    22.1142    55.8802    67.5262
 4976.5000     7.6705   -32.1316     0.0270     2.5526     0.1576    79.6569   -30.5448     7.7639    47.6016    19.3028    19.4129    21.5096    47.0883    68.1195
 4977.0000     7.6583   -18.3366     0.0197     2.5467     0.1597    78.4545   -30.5361     7.7494    48.0482    19.2978    19.1360    21.2135    46.0603    68.4887
 4977.5000     7.6455   -19.5805     0.0169     2.5492     0.1638    80.5732   -30.5271     7.7501    48.4234    19.1595    18.7471    21.5096    52.5399    68.6925
 4978.0000     7.6478   -28.3457     0.0141     2.5679     0.1710    86.0101   -30.5181     7.7507    48.8500    19.0212    18.3593    22.2680    51.5017    68.6787
 4978.5000     7.6504   -37.1432     0.0414     2.5884     0.1754    92.6522   -30.5082     7.7512    49.1742    18.8851    17.9795    23.3776    50.4501    68.1429
 4979.0000     7.6672   -38.6572     0.0461     2.5975     0.1730    97.7847   -30.4996     7.7518    49.5495    18.7499    17.7301    24.3674    41.6910    67.6821
 4979.5000     7.6697    -9.8247     0.0478     2.5909     0.1696    96.2835   -30.7922     7.7525    49.9249    18.8753    17.4837    24.1991    25.6481    67.5239
 4980.0000     7.6868    11.4878     0.0436     2.5872     0.1627    97.7988   -31.0848     7.7531    50.3659    18.7389    17.4819    23.7012    62.4151    67.5879
 4980.5000     7.6888    10.2452     0.0543     2.5866     0.1620    98.7080   -31.3774     7.7536    50.6758    18.4764    17.4802    23.7012    53.6222    67.4241
 4981.0000     7.6912     1.4838     0.0725     2.5882     0.1620    96.6035   -31.6699     7.7542    51.0511    18.0918    17.2377    23.0532    45.0878    67.5630
 4981.5000     7.6934    -7.2776     0.0863     2.5944     0.1626    96.9512   -31.6592     7.7548    51.4356    17.9611    16.9986    21.5096    36.5523    68.0018
 4982.0000     7.6955    -8.5215     0.0790     2.6014     0.1646    99.0295   -31.8012     7.7554    51.8018    17.8325    16.7624    20.2090    65.5544    68.4405
 4982.5000     7.6978    -9.7741     0.0717     2.6066     0.1747   102.0518   -31.9431     7.7561    52.2380    17.7048    16.7607    19.9308    72.0719    68.5045
 4983.0000     7.7000    -6.7493     0.0734     2.6075     0.1792   105.0940   -31.9324     7.7566    52.5525    17.5780    16.5282    20.2090    48.4835    68.2639
 4983.5000     7.6872     2.7870     0.0662     2.6032     0.1788   100.5562   -32.2271     7.7573    52.9514    17.4511    16.5266    20.9215    54.9630    68.0322
 4984.0000     7.6899     9.0632     0.0424     2.5988     0.1770    95.1320   -32.5197     7.7579    53.3081    17.2066    16.5246    21.6592    68.9501    68.0965
 4984.5000     7.6766     7.5093     0.0260     2.6004     0.1772    94.2312   -32.9544     7.7585    53.6787    16.9655    16.4087    21.0670    67.6647    68.0828
 4985.0000     7.6793     6.2666     0.0488     2.6050     0.1772    94.5400   -33.4259     7.7591    54.1105    16.7047    16.0693    20.7770    59.3867    68.0717
 4985.5000     7.6815     5.0240     0.0551     2.6074     0.1738    96.0553   -34.1462     7.7596    54.4295    15.8211    15.6281    20.4911    58.1013    68.1357
 4986.0000     7.6986     3.7801     0.0373     2.6015     0.1663    97.2676   -34.8906     7.7754    54.8239    15.0686    15.0857    19.6565    57.0733    68.4994
 4986.5000     7.7008     2.5375     0.0149     2.5987     0.1693    98.4799   -35.3338     7.7910    55.1802    14.1544    14.3769    18.2137    48.5379    68.7882
 4987.0000     7.7030     1.2786     0.0317     2.5988     0.1828    98.5058   -35.7771     7.7916    63.1339    12.8424    13.6942    16.7603    47.5099    69.3769
 4987.5000     7.6903     0.0000     0.0424     2.5997     0.1985    99.0960   -36.2715     7.8223    63.4386    11.6527    12.8643    15.8563    61.4970    70.4153
 4988.0000     7.6930    -1.5016     0.0486     2.6028     0.2119   105.1348   -36.6948     7.8578    63.8139    10.7207    12.0011    14.7908    82.9916    71.9785
 4988.5000     7.6952   -10.2643     0.0504     2.6082     0.2197   114.7936   -36.9559     7.9290    56.6961     9.7276    10.3016    12.7025    74.4561    73.1669
 4989.0000     7.6973   -19.0257     0.0521     2.6136     0.2250   122.4213   -37.2485     7.9747    57.0571     8.5848     9.0917    10.8309    73.4230    74.2053
 4989.5000     7.6697   -20.2684     0.0539     2.6039     0.2294   123.5544   -37.5390     8.0054    57.4989     7.6824     8.0239     9.6272    72.3725    75.4103
