   DEPTH     ILD     GR      RHOB     DT
 3546.2000  8.6190 94.3710  2.5920 80.0910
 3546.2500  8.6150 94.3710  2.5950 80.0910
 3546.3000  8.6270 96.0500  2.5960 80.0090
 3546.3500  8.6190 96.0500  2.5940 80.0090
 3546.4000  8.6190 96.0500  2.5900 80.0090
 3546.4500  8.6150 93.2950  2.5880 79.8420
 3546.5000  8.6270 93.2950  2.5860 79.8420
 3546.5500  8.6150 93.2950  2.5870 79.8420
 3546.6000  8.6270 90.5410  2.5880 80.0200
 3546.6500  8.6190 90.5410  2.5880 80.0200
 3546.7000  8.6110 90.5410  2.5880 80.0200
 3546.7500  8.6190 90.9900  2.5870 80.1640
 3546.8000  8.6270 90.9900  2.5880 80.1640
 3546.8500  8.6270 90.9900  2.5900 80.1640
 3546.9000  8.6270 95.3010  2.5920 80.1770
 3546.9500  8.6270 95.3010  2.5940 80.1770
 3547.0000  8.6270 95.3010  2.5930 80.1770
 3547.0500  8.6270 95.4210  2.5920 80.0680
 3547.1000  8.6270 95.4210  2.5910 80.0680
 3547.1500  8.6340 95.4210  2.5900 80.0680
 3547.2000  8.6380 97.8440  2.5910 79.9190
 3547.2500  8.6340 97.8440  2.5910 79.9190
 3547.3000  8.6270 97.8440  2.5930 79.9190
 3547.3500  8.6380 99.6350  2.5940 79.8440
 3547.4000  8.6380 99.6350  2.5930 79.8440
 3547.4500  8.6340 99.6350  2.5920 79.8440
 3547.5000  8.6500 102.0470  2.5880 79.9240
 3547.5500  8.6420 102.0470  2.5860 79.9240
 3547.6000  8.6340 102.0470  2.5840 79.9240
 3547.6500  8.6340 98.4250  2.5820 79.7910
 3547.7000  8.6420 98.4250  2.5790 79.7910
 3547.7500  8.6420 98.4250  2.5770 79.7910
 3547.8000  8.6420 92.5620  2.5750 79.6340
 3547.8500  8.6500 92.5620  2.5730 79.6340
 3547.9000  8.6570 92.5620  2.5740 79.6340
 3547.9500  8.6500 93.8790  2.5770 79.4730
 3548.0000  8.6610 93.8790  2.5810 79.4730
 3548.0500  8.6610 93.8790  2.5840 79.4730
 3548.1000  8.6730 93.8790  2.5840 79.4730
 3548.1500  8.6730 96.3040  2.5880 79.4650
 3548.2000  8.6880 96.3040  2.5910 79.4650
 3548.2500  8.6800 96.3040  2.5920 79.4650
 3548.3000  8.6960 99.1780  2.5930 78.9260
 3548.3500  8.6840 99.1780  2.5950 78.9260
 3548.4000  8.6960 99.1780  2.5960 78.9260
 3548.4500  8.6840 96.4070  2.5960 78.8770
 3548.5000  8.6880 96.4070  2.5950 78.8770
 3548.5500  8.6800 96.4070  2.5930 78.8770
 3548.6000  8.6800 97.6050  2.5910 78.7320
 3548.6500  8.6650 97.6050  2.5900 78.7320
 3548.7000  8.6610 97.6050  2.5890 78.7320
 3548.7500  8.6610 98.2860  2.5880 78.6200
 3548.8000  8.6730 98.2860  2.5860 78.6200
 3548.8500  8.6730 98.2860  2.5840 78.6200
 3548.9000  8.6650 99.4030  2.5830 77.3920
 3548.9500  8.6500 99.4030  2.5820 77.3920
 3549.0000  8.6730 99.4030  2.5810 77.3920
 3549.0500  8.6610 93.7460  2.5810 76.4660
 3549.1000  8.6500 93.7460  2.5830 76.4660
 3549.1500  8.6610 93.7460  2.5880 76.4660
 3549.2000  8.6610 88.7540  2.5930 75.0920
 3549.2500  8.6730 88.7540  2.5980 75.0920
 3549.3000  8.6650 88.7540  2.6020 75.0920
 3549.3500  8.6730 83.9240  2.6050 74.3950
 3549.4000  8.6730 83.9240  2.6080 74.3950
 3549.4500  8.6880 83.9240  2.6110 74.3950
 3549.5000  8.7300 84.0140  2.6130 73.8250
 3549.5500  8.6840 84.0140  2.6110 73.8250
 3549.6000  8.6840 84.0140  2.6060 73.8250
 3549.6500  8.7190 81.6190  2.6010 73.7790
 3549.7000  8.6800 81.6190  2.5970 73.7790
 3549.7500  8.6880 81.6190  2.5940 73.7790
 3549.8000  8.6800 84.2540  2.5910 74.4030
 3549.8500  8.6840 84.2540  2.5870 74.4030
 3549.9000  8.6800 84.2540  2.5840 74.4030
 3549.9500  8.6730 92.2160  2.5800 75.9050
 3550.0000  8.6730 92.2160  2.5770 75.9050
 3550.0500  8.6880 92.2160  2.5750 75.9050
 3550.1000  8.6840 102.4240  2.5720 77.2550
 3550.1500  8.6840 102.4240  2.5690 77.2550
 3550.2000  8.6730 102.4240  2.5680 77.2550
 3550.2500  8.6730 107.3950  2.5690 78.1880
 3550.3000  8.6840 107.3950  2.5720 78.1880
 3550.3500  8.6840 107.3950  2.5740 78.1880
 3550.4000  8.6800 102.6040  2.5770 78.7470
 3550.4500  8.6840 102.6040  2.5800 78.7470
 3550.5000  8.6800 102.6040  2.5830 78.7470
 3550.5500  8.6840 97.1870  2.5860 78.7770
 3550.6000  8.6730 97.1870  2.5880 78.7770
 3550.6500  8.6730 97.1870  2.5880 78.7770
 3550.7000  8.6650 93.2580  2.5840 79.0950
 3550.7500  8.6610 93.2580  2.5810 79.0950
 3550.8000  8.6730 93.2580  2.5780 79.0950
 3550.8500  8.6610 94.3350  2.5770 79.3550
 3550.9000  8.6570 94.3350  2.5750 79.3550
 3550.9500  8.6650 94.3350  2.5740 79.3550
 3551.0000  8.6730 94.6950  2.5730 79.6170
 3551.0500  8.6730 94.6950  2.5720 79.6170
 3551.1000  8.6610 94.6950  2.5710 79.6170
 3551.1500  8.6650 91.7370  2.5720 79.8250
 3551.2000  8.6570 91.7370  2.5730 79.8250
 3551.2500  8.6730 91.7370  2.5730 79.8250
 3551.3000  8.6570 91.7370  2.5740 79.8250
 3551.3500  8.6610 94.2510  2.5740 79.9930
 3551.4000  8.6500 94.2510  2.5740 79.9930
 3551.4500  8.6500 94.2510  2.5730 79.9930
 3551.5000  8.6610 95.5690  2.5720 80.4420
 3551.5500  8.6610 95.5690  2.5720 80.4420
 3551.6000  8.6570 95.5690  2.5730 80.4420
 3551.6500  8.6500 100.2070  2.5750 80.1630
 3551.7000  8.6500 100.2070  2.5770 80.1630
 3551.7500  8.6380 100.2070  2.5770 80.1630
 3551.8000  8.6380 99.4880  2.5760 80.2640
 3551.8500  8.6500 99.4880  2.5750 80.2640
 3551.9000  8.6500 99.4880  2.5740 80.2640
 3551.9500  8.6500 94.2190  2.5710 79.8200
 3552.0000  8.6380 94.2190  2.5680 79.8200
 3552.0500  8.6500 94.2190  2.5660 79.8200
 3552.1000  8.6500 91.1920  2.5640 79.3580
 3552.1500  8.6380 91.1920  2.5620 79.3580
 3552.2000  8.6610 91.1920  2.5610 79.3580
 3552.2500  8.6500 87.3600  2.5620 78.7040
 3552.3000  8.6500 87.3600  2.5650 78.7040
 3552.3500  8.6420 87.3600  2.5690 78.7040
 3552.4000  8.6340 88.3120  2.5720 77.3070
 3552.4500  8.6570 88.3120  2.5750 77.3070
 3552.5000  8.6500 88.3120  2.5760 77.3070
 3552.5500  8.6610 90.5340  2.5760 76.6920
 3552.6000  8.6500 90.5340  2.5760 76.6920
 3552.6500  8.6570 90.5340  2.5770 76.6920
 3552.7000  8.6570 93.0640  2.5780 76.3300
 3552.7500  8.6500 93.0640  2.5800 76.3300
 3552.8000  8.6500 93.0640  2.5810 76.3300
 3552.8500  8.6570 96.4230  2.5830 77.1070
 3552.9000  8.6500 96.4230  2.5860 77.1070
 3552.9500  8.6500 96.4230  2.5900 77.1070
 3553.0000  8.6500 94.4770  2.5940 77.2700
 3553.0500  8.6380 94.4770  2.5960 77.2700
 3553.1000  8.6500 94.4770  2.5970 77.2700
 3553.1500  8.6380 95.0600  2.5970 77.5170
 3553.2000  8.6500 95.0600  2.5960 77.5170
 3553.2500  8.6610 95.0600  2.5950 77.5170
 3553.3000  8.6500 94.4610  2.5930 78.5750
 3553.3500  8.6500 94.4610  2.5910 78.5750
 3553.4000  8.6270 94.4610  2.5890 78.5750
 3553.4500  8.6730 93.8490  2.5890 79.0890
 3553.5000  8.6380 93.8490  2.5890 79.0890
 3553.5500  8.6270 93.8490  2.5890 79.0890
 3553.6000  8.6420 92.7710  2.5890 79.5510
 3553.6500  8.6380 92.7710  2.5890 79.5510
 3553.7000  8.6500 92.7710  2.5910 79.5510
 3553.7500  8.6380 90.9100  2.5930 79.7860
 3553.8000  8.6500 90.9100  2.5960 79.7860
 3553.8500  8.6420 90.9100  2.5980 79.7860
 3553.9000  8.6340 92.1200  2.5990 79.7070
 3553.9500  8.6270 92.1200  2.6000 79.7070
 3554.0000  8.6340 92.1200  2.6020 79.7070
 3554.0500  8.6380 94.9940  2.6040 79.7270
 3554.1000  8.6270 94.9940  2.6050 79.7270
 3554.1500  8.6270 94.9940  2.6030 79.7270
 3554.2000  8.6340 96.1940  2.6000 79.2960
 3554.2500  8.6270 96.1940  2.5980 79.2960
 3554.3000  8.6270 96.1940  2.5970 79.2960
 3554.3500  8.6150 100.7400  2.5980 79.0310
 3554.4000  8.6270 100.7400  2.5990 79.0310
 3554.4500  8.6150 100.7400  2.5990 79.0310
 3554.5000  8.6270 100.7400  2.5980 79.0310
 3554.5500  8.6270 99.5660  2.5970 79.0310
 3554.6000  8.6110 99.5660  2.5970 79.0310
 3554.6500  8.6270 99.5660  2.5960 79.0310
 3554.7000  8.6190 98.9110  2.5970 79.4910
 3554.7500  8.6190 98.9110  2.5980 79.4910
 3554.8000  8.6110 98.9110  2.5970 79.4910
 3554.8500  8.6040 92.2390  2.5960 79.5260
 3554.9000  8.6190 92.2390  2.5950 79.5260
 3554.9500  8.6110 92.2390  2.5940 79.5260
 3555.0000  8.6110 88.6470  2.5930 79.7160
 3555.0500  8.6040 88.6470  2.5920 79.7160
 3555.1000  8.6040 88.6470  2.5920 79.7160
 3555.1500  8.6040 87.0900  2.5900 79.7360
 3555.2000  8.6040 87.0900  2.5900 79.7360
 3555.2500  8.5960 87.0900  2.5890 79.7360
 3555.3000  8.6040 92.6850  2.5890 80.1470
 3555.3500  8.6040 92.6850  2.5890 80.1470
 3555.4000  8.5810 92.6850  2.5880 80.1470
 3555.4500  8.5880 95.8940  2.5870 79.6290
 3555.5000  8.5880 95.8940  2.5870 79.6290
 3555.5500  8.5810 95.8940  2.5870 79.6290
 3555.6000  8.5880 96.0510  2.5880 79.7120
 3555.6500  8.5880 96.0510  2.5900 79.7120
 3555.7000  8.5730 96.0510  2.5920 79.7120
 3555.7500  8.5650 95.7180  2.5960 78.2550
 3555.8000  8.5580 95.7180  2.5990 78.2550
 3555.8500  8.5690 95.7180  2.6040 78.2550
 3555.9000  8.5690 92.2450  2.6110 76.8020
 3555.9500  8.5810 92.2450  2.6200 76.8020
 3556.0000  8.5580 92.2450  2.6270 76.8020
 3556.0500  8.5580 94.0040  2.6280 76.9560
 3556.1000  8.5460 94.0040  2.6270 76.9560
 3556.1500  8.5350 94.0040  2.6250 76.9560
 3556.2000  8.5230 94.8500  2.6280 76.2430
 3556.2500  8.5350 94.8500  2.6330 76.2430
 3556.3000  8.5270 94.8500  2.6330 76.2430
 3556.3500  8.5350 97.0220  2.6300 75.7490
 3556.4000  8.5270 97.0220  2.6260 75.7490
 3556.4500  8.5270 97.0220  2.6250 75.7490
 3556.5000  8.4660 106.2440  2.6310 76.0140
 3556.5500  8.5460 106.2440  2.6360 76.0140
 3556.6000  8.5350 106.2440  2.6380 76.0140
 3556.6500  8.5350 106.0900  2.6330 77.6390
 3556.7000  8.5350 106.0900  2.6260 77.6390
 3556.7500  8.5810 106.0900  2.6230 77.6390
 3556.8000  8.5810 113.2590  2.6210 79.1750
 3556.8500  8.5880 113.2590  2.6190 79.1750
 3556.9000  8.5880 113.2590  2.6170 79.1750
 3556.9500  8.6110 110.0260  2.6150 79.3660
 3557.0000  8.6040 110.0260  2.6150 79.3660
 3557.0500  8.6110 110.0260  2.6190 79.3660
 3557.1000  8.6040 109.1860  2.6250 78.9060
 3557.1500  8.6040 109.1860  2.6300 78.9060
 3557.2000  8.5920 109.1860  2.6340 78.9060
 3557.2500  8.6040 104.8740  2.6350 76.2660
 3557.3000  8.5920 104.8740  2.6360 76.2660
 3557.3500  8.5920 104.8740  2.6360 76.2660
 3557.4000  8.5920 98.8810  2.6370 75.3620
 3557.4500  8.5920 98.8810  2.6380 75.3620
 3557.5000  8.5920 98.8810  2.6380 75.3620
 3557.5500  8.5810 94.1260  2.6390 74.7190
 3557.6000  8.5810 94.1260  2.6390 74.7190
 3557.6500  8.6040 94.1260  2.6420 74.7190
 3557.7000  8.6040 94.1260  2.6450 74.7190
 3557.7500  8.6040 92.8090  2.6490 74.4260
 3557.8000  8.5960 92.8090  2.6510 74.4260
 3557.8500  8.5960 92.8090  2.6500 74.4260
 3557.9000  8.5960 96.4010  2.6470 74.6070
 3557.9500  8.6110 96.4010  2.6430 74.6070
 3558.0000  8.6270 96.4010  2.6380 74.6070
 3558.0500  8.6150 101.3970  2.6330 76.0760
 3558.1000  8.6150 101.3970  2.6290 76.0760
 3558.1500  8.6270 101.3970  2.6260 76.0760
 3558.2000  8.6380 105.9480  2.6230 78.9660
 3558.2500  8.6340 105.9480  2.6200 78.9660
 3558.3000  8.6500 105.9480  2.6190 78.9660
 3558.3500  8.6500 100.9240  2.6200 79.5090
 3558.4000  8.6570 100.9240  2.6210 79.5090
 3558.4500  8.6570 100.9240  2.6220 79.5090
 3558.5000  8.6730 100.8380  2.6220 78.3680
 3558.5500  8.6730 100.8380  2.6200 78.3680
 3558.6000  8.6840 100.8380  2.6190 78.3680
 3558.6500  8.6840 93.1740  2.6170 77.6990
 3558.7000  8.7190 93.1740  2.6170 77.6990
 3558.7500  8.7110 93.1740  2.6160 77.6990
 3558.8000  8.6650 93.4130  2.6140 77.5650
 3558.8500  8.6650 93.4130  2.6140 77.5650
 3558.9000  8.6570 93.4130  2.6140 77.5650
 3558.9500  8.6500 93.1000  2.6140 77.8460
 3559.0000  8.6420 93.1000  2.6130 77.8460
 3559.0500  8.6500 93.1000  2.6100 77.8460
 3559.1000  8.6500 103.0400  2.6090 79.3250
 3559.1500  8.6610 103.0400  2.6090 79.3250
 3559.2000  8.6500 103.0400  2.6100 79.3250
 3559.2500  8.6500 108.9080  2.6120 79.7850
 3559.3000  8.6500 108.9080  2.6120 79.7850
 3559.3500  8.6500 108.9080  2.6100 79.7850
 3559.4000  8.6500 113.7350  2.6070 81.6380
 3559.4500  8.6420 113.7350  2.6060 81.6380
 3559.5000  8.6500 113.7350  2.6070 81.6380
 3559.5500  8.6380 108.4660  2.6090 82.2940
 3559.6000  8.6380 108.4660  2.6080 82.2940
 3559.6500  8.6270 108.4660  2.6070 82.2940
 3559.7000  8.6270 103.1280  2.6050 81.5630
 3559.7500  8.6380 103.1280  2.6050 81.5630
 3559.8000  8.6270 103.1280  2.6070 81.5630
 3559.8500  8.6420 98.6140  2.6090 80.5010
 3559.9000  8.6270 98.6140  2.6110 80.5010
 3559.9500  8.6340 98.6140  2.6120 80.5010
 3560.0000  8.6380 102.3270  2.6140 80.3120
 3560.0500  8.6270 102.3270  2.6160 80.3120
 3560.1000  8.6270 102.3270  2.6180 80.3120
 3560.1500  8.6340 109.3410  2.6180 80.1720
 3560.2000  8.6270 109.3410  2.6170 80.1720
 3560.2500  8.6270 109.3410  2.6160 80.1720
 3560.3000  8.6270 112.9570  2.6140 80.3380
 3560.3500  8.6270 112.9570  2.6130 80.3380
 3560.4000  8.6270 112.9570  2.6100 80.3380
 3560.4500  8.6190 116.0710  2.6080 82.6170
 3560.5000  8.6270 116.0710  2.6060 82.6170
 3560.5500  8.6110 116.0710  2.6050 82.6170
 3560.6000  8.6190 116.1910  2.6060 83.2280
 3560.6500  8.6190 116.1910  2.6060 83.2280
 3560.7000  8.6150 116.1910  2.6040 83.2280
 3560.7500  8.6150 121.4670  2.6020 83.8900
 3560.8000  8.6150 121.4670  2.6020 83.8900
 3560.8500  8.6150 121.4670  2.6000 83.8900
 3560.9000  8.6110 121.4670  2.5980 83.8900
 3560.9500  8.6270 116.1970  2.5950 85.1940
 3561.0000  8.6190 116.1970  2.5940 85.1940
 3561.0500  8.6150 116.1970  2.5920 85.1940
 3561.1000  8.6150 114.9990  2.5890 84.3440
 3561.1500  8.6110 114.9990  2.5880 84.3440
 3561.2000  8.6270 114.9990  2.5870 84.3440
 3561.2500  8.6190 108.9930  2.5880 84.4050
 3561.3000  8.6270 108.9930  2.5890 84.4050
 3561.3500  8.6150 108.9930  2.5930 84.4050
 3561.4000  8.6270 109.8320  2.5970 84.4890
 3561.4500  8.6270 109.8320  2.6010 84.4890
 3561.5000  8.6270 109.8320  2.6020 84.4890
 3561.5500  8.6340 114.0980  2.6030 84.5560
 3561.6000  8.6380 114.0980  2.6040 84.5560
 3561.6500  8.6270 114.0980  2.6050 84.5560
 3561.7000  8.6380 117.3200  2.6050 84.5860
 3561.7500  8.6380 117.3200  2.6060 84.5860
 3561.8000  8.6380 117.3200  2.6060 84.5860
 3561.8500  8.6270 121.1530  2.6070 84.8120
 3561.9000  8.6340 121.1530  2.6070 84.8120
 3561.9500  8.6420 121.1530  2.6090 84.8120
 3562.0000  8.6270 117.5600  2.6120 84.9970
 3562.0500  8.6340 117.5600  2.6160 84.9970
 3562.1000  8.6270 117.5600  2.6200 84.9970
 3562.1500  8.6270 116.2430  2.6230 85.6660
 3562.2000  8.6380 116.2430  2.6240 85.6660
 3562.2500  8.6270 116.2430  2.6220 85.6660
 3562.3000  8.6380 113.6080  2.6200 85.8350
 3562.3500  8.6420 113.6080  2.6170 85.8350
 3562.4000  8.6340 113.6080  2.6150 85.8350
 3562.4500  8.6270 114.2510  2.6130 85.8430
 3562.5000  8.6340 114.2510  2.6110 85.8430
 3562.5500  8.6270 114.2510  2.6100 85.8430
 3562.6000  8.6270 118.6830  2.6100 85.9230
 3562.6500  8.6380 118.6830  2.6110 85.9230
 3562.7000  8.6340 118.6830  2.6130 85.9230
 3562.7500  8.6270 126.7070  2.6150 86.2600
 3562.8000  8.6270 126.7070  2.6170 86.2600
 3562.8500  8.6270 126.7070  2.6180 86.2600
 3562.9000  8.6270 131.2160  2.6180 86.4550
 3562.9500  8.6270 131.2160  2.6160 86.4550
 3563.0000  8.6380 131.2160  2.6140 86.4550
 3563.0500  8.6270 129.8760  2.6130 86.4870
 3563.1000  8.6150 129.8760  2.6100 86.4870
 3563.1500  8.6270 129.8760  2.6080 86.4870
 3563.2000  8.6270 122.3310  2.6050 86.4610
 3563.2500  8.6340 122.3310  2.6050 86.4610
 3563.3000  8.6420 122.3310  2.6080 86.4610
 3563.3500  8.6270 117.8210  2.6120 86.3500
 3563.4000  8.6270 117.8210  2.6170 86.3500
 3563.4500  8.6380 117.8210  2.6200 86.3500
 3563.5000  8.6270 116.4740  2.6220 86.2580
 3563.5500  8.6340 116.4740  2.6230 86.2580
 3563.6000  8.6380 116.4740  2.6230 86.2580
 3563.6500  8.6270 121.3850  2.6210 86.4660
 3563.7000  8.6270 121.3850  2.6170 86.4660
 3563.7500  8.6340 121.3850  2.6110 86.4660
 3563.8000  8.6420 127.0900  2.6040 87.1440
 3563.8500  8.6500 127.0900  2.5980 87.1440
 3563.9000  8.6500 127.0900  2.5930 87.1440
 3563.9500  8.6500 127.0900  2.5930 87.1440
 3564.0000  8.6500 126.3470  2.5880 87.1360
 3564.0500  8.6570 126.3470  2.5850 87.1360
 3564.1000  8.6610 126.3470  2.5860 87.1360
 3564.1500  8.6500 121.0380  2.5900 87.2540
 3564.2000  8.6500 121.0380  2.5940 87.2540
 3564.2500  8.6380 121.0380  2.5980 87.2540
 3564.3000  8.6500 117.7280  2.5990 87.5770
 3564.3500  8.6500 117.7280  2.6000 87.5770
 3564.4000  8.6340 117.7280  2.6000 87.5770
 3564.4500  8.6420 116.4510  2.6010 87.6440
 3564.5000  8.6380 116.4510  2.6020 87.6440
 3564.5500  8.6500 116.4510  2.6030 87.6440
 3564.6000  8.6500 117.3280  2.6020 88.1100
 3564.6500  8.6500 117.3280  2.6000 88.1100
 3564.7000  8.6380 117.3280  2.5990 88.1100
 3564.7500  8.6500 123.1960  2.5990 88.0090
 3564.8000  8.6500 123.1960  2.6000 88.0090
 3564.8500  8.6500 123.1960  2.6030 88.0090
 3564.9000  8.6500 124.7680  2.6050 87.3210
 3564.9500  8.6500 124.7680  2.6050 87.3210
 3565.0000  8.6650 124.7680  2.6050 87.3210
 3565.0500  8.6570 124.0490  2.6040 86.6980
 3565.1000  8.6650 124.0490  2.6050 86.6980
 3565.1500  8.6570 124.0490  2.6070 86.6980
 3565.2000  8.6610 113.1170  2.6090 85.3250
 3565.2500  8.6610 113.1170  2.6110 85.3250
 3565.3000  8.6610 113.1170  2.6110 85.3250
 3565.3500  8.6570 112.1800  2.6110 82.9220
 3565.4000  8.6650 112.1800  2.6140 82.9220
 3565.4500  8.6650 112.1800  2.6160 82.9220
 3565.5000  8.6650 105.5610  2.6170 80.5240
 3565.5500  8.6960 105.5610  2.6160 80.5240
 3565.6000  8.6840 105.5610  2.6110 80.5240
 3565.6500  8.6840 101.1640  2.6070 78.4760
 3565.7000  8.6840 101.1640  2.6030 78.4760
 3565.7500  8.6960 101.1640  2.5990 78.4760
 3565.8000  8.7070 89.4160  2.5960 76.0780
 3565.8500  8.7190 89.4160  2.5920 76.0780
 3565.9000  8.7110 89.4160  2.5880 76.0780
 3565.9500  8.7190 87.4130  2.5850 75.8110
 3566.0000  8.7270 87.4130  2.5820 75.8110
 3566.0500  8.7420 87.4130  2.5800 75.8110
 3566.1000  8.7190 87.5490  2.5780 75.5780
 3566.1500  8.7300 87.5490  2.5740 75.5780
 3566.2000  8.7530 87.5490  2.5690 75.5780
 3566.2500  8.7500 86.2440  2.5620 75.6300
 3566.3000  8.7500 86.2440  2.5540 75.6300
 3566.3500  8.7530 86.2440  2.5460 75.6300
 3566.4000  8.7420 83.3700  2.5380 75.4040
 3566.4500  8.7650 83.3700  2.5300 75.4040
 3566.5000  8.7500 83.3700  2.5210 75.4040
 3566.5500  8.7650 80.4520  2.5130 75.3390
 3566.6000  8.7730 80.4520  2.5060 75.3390
 3566.6500  8.7800 80.4520  2.5010 75.3390
 3566.7000  8.7800 84.2840  2.4980 74.4220
 3566.7500  8.7760 84.2840  2.4960 74.4220
 3566.8000  8.7880 84.2840  2.4950 74.4220
 3566.8500  8.7760 87.2780  2.4960 74.6490
 3566.9000  8.7760 87.2780  2.4980 74.6490
 3566.9500  8.7760 87.2780  2.5010 74.6490
 3567.0000  8.7730 89.9400  2.5060 74.7720
 3567.0500  8.7730 89.9400  2.5110 74.7720
 3567.1000  8.7880 89.9400  2.5150 74.7720
 3567.1500  8.7800 89.9400  2.5150 74.7720
 3567.2000  8.7800 88.1440  2.5180 74.9220
 3567.2500  8.7650 88.1440  2.5200 74.9220
 3567.3000  8.7650 88.1440  2.5220 74.9220
 3567.3500  8.7800 84.4410  2.5250 74.8210
 3567.4000  8.7650 84.4410  2.5300 74.8210
 3567.4500  8.7800 84.4410  2.5340 74.8210
 3567.5000  8.7730 82.5250  2.5390 75.4260
 3567.5500  8.7530 82.5250  2.5430 75.4260
 3567.6000  8.7650 82.5250  2.5480 75.4260
 3567.6500  8.7530 81.6870  2.5540 76.1280
 3567.7000  8.7420 81.6870  2.5590 76.1280
 3567.7500  8.7570 81.6870  2.5650 76.1280
 3567.8000  8.7500 86.4010  2.5670 76.5800
 3567.8500  8.7570 86.4010  2.5680 76.5800
 3567.9000  8.7650 86.4010  2.5680 76.5800
 3567.9500  8.7650 89.7550  2.5660 76.8900
 3568.0000  8.7500 89.7550  2.5640 76.8900
 3568.0500  8.7570 89.7550  2.5600 76.8900
 3568.1000  8.7530 91.2700  2.5550 77.7750
 3568.1500  8.7500 91.2700  2.5500 77.7750
 3568.2000  8.7650 91.2700  2.5450 77.7750
 3568.2500  8.7650 91.3360  2.5390 77.5270
 3568.3000  8.7650 91.3360  2.5320 77.5270
 3568.3500  8.7880 91.3360  2.5250 77.5270
 3568.4000  8.7800 88.3420  2.5200 77.4990
 3568.4500  8.7730 88.3420  2.5160 77.4990
 3568.5000  8.7880 88.3420  2.5120 77.4990
 3568.5500  8.7800 88.2630  2.5080 77.6780
 3568.6000  8.8030 88.2630  2.5040 77.6780
 3568.6500  8.7960 88.2630  2.4990 77.6780
 3568.7000  8.8260 87.0750  2.4950 77.8810
 3568.7500  8.8260 87.0750  2.4910 77.8810
 3568.8000  8.8490 87.0750  2.4880 77.8810
 3568.8500  8.8650 85.3980  2.4850 78.0580
 3568.9000  8.8570 85.3980  2.4800 78.0580
 3568.9500  8.8690 85.3980  2.4740 78.0580
 3569.0000  8.8570 85.0790  2.4700 78.3850
 3569.0500  8.8690 85.0790  2.4680 78.3850
 3569.1000  8.8690 85.0790  2.4680 78.3850
 3569.1500  8.8690 86.1470  2.4680 77.4380
 3569.2000  8.8720 86.1470  2.4690 77.4380
 3569.2500  8.8800 86.1470  2.4680 77.4380
 3569.3000  8.8880 87.7040  2.4690 76.6370
 3569.3500  8.8800 87.7040  2.4710 76.6370
 3569.4000  8.8950 87.7040  2.4730 76.6370
 3569.4500  8.8800 86.9460  2.4760 76.4510
 3569.5000  8.8950 86.9460  2.4760 76.4510
 3569.5500  8.8950 86.9460  2.4760 76.4510
 3569.6000  8.9030 80.4410  2.4760 76.4140
 3569.6500  8.8920 80.4410  2.4780 76.4140
 3569.7000  8.9030 80.4410  2.4810 76.4140
 3569.7500  8.9030 81.3990  2.4860 77.0310
 3569.8000  8.9030 81.3990  2.4930 77.0310
 3569.8500  8.8880 81.3990  2.5030 77.0310
 3569.9000  8.9030 82.3570  2.5110 76.8190
 3569.9500  8.8800 82.3570  2.5200 76.8190
 3570.0000  8.8690 82.3570  2.5290 76.8190
 3570.0500  8.7990 87.0080  2.5390 77.2930
 3570.1000  8.7730 87.0080  2.5480 77.2930
 3570.1500  8.7760 87.0080  2.5560 77.2930
 3570.2000  8.7650 85.9300  2.5610 76.5040
 3570.2500  8.7570 85.9300  2.5640 76.5040
 3570.3000  8.7650 85.9300  2.5640 76.5040
 3570.3500  8.7500 85.9300  2.5650 76.5040
 3570.4000  8.7190 92.3530  2.5660 77.1300
 3570.4500  8.7420 92.3530  2.5670 77.1300
 3570.5000  8.7300 92.3530  2.5680 77.1300
 3570.5500  8.7300 94.5670  2.5690 76.9010
 3570.6000  8.7190 94.5670  2.5690 76.9010
 3570.6500  8.7340 94.5670  2.5700 76.9010
 3570.7000  8.7270 97.2930  2.5710 77.4700
 3570.7500  8.7190 97.2930  2.5710 77.4700
 3570.8000  8.7190 97.2930  2.5720 77.4700
 3570.8500  8.7190 92.2540  2.5720 77.0510
 3570.9000  8.7300 92.2540  2.5700 77.0510
 3570.9500  8.7300 92.2540  2.5670 77.0510
 3571.0000  8.7340 92.3730  2.5630 77.8070
 3571.0500  8.7300 92.3730  2.5590 77.8070
 3571.1000  8.7190 92.3730  2.5540 77.8070
 3571.1500  8.7190 94.6770  2.5480 77.7860
 3571.2000  8.7190 94.6770  2.5400 77.7860
 3571.2500  8.7190 94.6770  2.5300 77.7860
 3571.3000  8.7190 93.1460  2.5200 78.1830
 3571.3500  8.7190 93.1460  2.5110 78.1830
 3571.4000  8.7190 93.1460  2.5060 78.1830
 3571.4500  8.7300 89.9120  2.5030 78.8320
 3571.5000  8.7300 89.9120  2.5030 78.8320
 3571.5500  8.7420 89.9120  2.5040 78.8320
 3571.6000  8.7300 83.9040  2.5080 79.1970
 3571.6500  8.7420 83.9040  2.5140 79.1970
 3571.7000  8.7300 83.9040  2.5250 79.1970
 3571.7500  8.7190 83.2130  2.5390 79.6360
 3571.8000  8.7190 83.2130  2.5550 79.6360
 3571.8500  8.7270 83.2130  2.5690 79.6360
 3571.9000  8.7190 85.3480  2.5780 80.0670
 3571.9500  8.7190 85.3480  2.5840 80.0670
 3572.0000  8.7300 85.3480  2.5900 80.0670
