  DEPTH     ILD     GR      RHOB     DT
 2856.9000  0.2810 36.2812  2.3790 80.8750
 2857.0000  0.2810 38.0625  2.3710 80.7500
 2857.1000  0.2940 36.6094  2.3520 80.6250
 2857.2000  0.2940 35.1562  2.3520 80.6250
 2857.3000  0.2940 27.3906  2.3460 80.0000
 2857.4000  0.2820 25.4766  2.3500 80.6250
 2857.5000  0.2820 23.5625  2.3500 80.6250
 2857.6000  0.2740 23.7109  2.3570 80.8130
 2857.7000  0.2730 23.8594  2.3750 81.1250
 2857.8000  0.2730 24.6562  2.3750 81.1250
 2857.9000  0.2720 25.1328  2.3730 81.6250
 2858.0000  0.2620 25.6094  2.3630 81.1250
 2858.1000  0.2620 28.4844  2.3630 81.1250
 2858.2000  0.2710 29.8125  2.3500 80.5630
 2858.3000  0.2850 31.1406  2.3540 80.3130
 2858.4000  0.2850 29.8906  2.3540 80.3130
 2858.5000  0.2960 28.7344  2.3520 80.8130
 2858.6000  0.2850 27.5781  2.3380 81.5000
 2858.7000  0.2850 26.9844  2.3380 81.5000
 2858.8000  0.2770 28.2891  2.3380 82.1250
 2858.9000  0.2700 29.5938  2.3340 82.0000
 2859.0000  0.2700 30.4531  2.3340 82.0000
 2859.1000  0.2590 30.6172  2.3460 81.6250
 2859.2000  0.2460 30.7812  2.3480 80.3750
 2859.3000  0.2460 27.9531  2.3480 80.3750
 2859.4000  0.2530 26.9922  2.3690 80.5630
 2859.5000  0.2700 26.0312  2.3890 80.5630
 2859.6000  0.2700 23.4375  2.3890 80.5630
 2859.7000  0.2820 23.2891  2.3590 82.0630
 2859.8000  0.2820 23.1406  2.3590 82.0630
 2859.9000  0.2920 21.6406  2.3480 82.0000
 2860.0000  0.2950 20.6250  2.3400 80.0630
 2860.1000  0.2950 19.6094  2.3400 80.0630
 2860.2000  0.2970 18.7031  2.3520 81.0000
 2860.3000  0.3020 19.5234  2.3500 80.1250
 2860.4000  0.3020 20.3438  2.3500 80.1250
 2860.5000  0.3010 22.0156  2.3480 79.2500
 2860.6000  0.3170 22.8828  2.3240 81.3750
 2860.7000  0.3170 23.7500  2.3240 81.3750
 2860.8000  0.3350 24.0781  2.3180 79.7500
 2860.9000  0.3420 24.4062  2.3150 79.0630
 2861.0000  0.3420 27.3438  2.3150 79.0630
 2861.1000  0.3330 28.3516  2.3440 80.3750
 2861.2000  0.3220 29.3594  2.3500 80.3750
 2861.3000  0.3220 30.7500  2.3500 80.3750
 2861.4000  0.3240 30.7266  2.3440 82.1250
 2861.5000  0.3050 30.7031  2.3590 82.7500
 2861.6000  0.3050 30.1250  2.3590 82.7500
 2861.7000  0.2760 31.5625  2.3650 81.6880
 2861.8000  0.2530 33.0000  2.3750 80.0000
 2861.9000  0.2530 37.3438  2.3750 80.0000
 2862.0000  0.2650 39.3906  2.3690 79.2500
 2862.1000  0.2650 41.4375  2.3590 78.6250
 2862.2000  0.2650 40.5625  2.3590 78.6250
 2862.3000  0.2770 40.0156  2.3400 80.5000
 2862.4000  0.2760 39.4688  2.3400 82.0630
 2862.5000  0.2760 41.2812  2.3400 82.0630
 2862.6000  0.2920 41.3281  2.3610 84.3750
 2862.7000  0.2890 41.3750  2.3810 85.3750
 2862.8000  0.2890 37.5625  2.3810 85.3750
 2862.9000  0.2880 35.4844  2.3670 85.8130
 2863.0000  0.2860 33.4062  2.3440 85.7500
 2863.1000  0.2860 31.3594  2.3440 85.7500
 2863.2000  0.2900 31.0781  2.3130 85.9380
 2863.3000  0.3070 30.7969  2.3340 85.4380
 2863.4000  0.3070 27.5938  2.3340 85.4380
 2863.5000  0.3180 30.1406  2.3280 86.0630
 2863.6000  0.3180 32.6875  2.3280 86.0630
 2863.7000  0.3020 36.1562  2.3540 85.6250
 2863.8000  0.2890 39.0781  2.3480 85.3750
 2863.9000  0.2890 42.0000  2.3480 85.3750
 2864.0000  0.2810 40.8750  2.3400 84.5000
 2864.1000  0.2910 39.7500  2.3460 83.6250
 2864.2000  0.2910 44.0312  2.3460 83.6250
 2864.3000  0.2830 44.4219  2.3630 83.8750
 2864.4000  0.3000 44.8125  2.3830 84.1250
 2864.5000  0.3000 46.5312  2.3830 84.1250
 2864.6000  0.3050 44.3750  2.3890 84.5630
 2864.7000  0.3180 42.2188  2.3610 84.8130
 2864.8000  0.3180 38.1250  2.3610 84.8130
 2864.9000  0.2860 34.9375  2.3590 84.9380
 2865.0000  0.2650 31.7500  2.3480 84.5630
 2865.1000  0.2650 30.0781  2.3480 84.5630
 2865.2000  0.2610 28.5234  2.3420 83.9380
 2865.3000  0.2810 26.9688  2.3320 83.6250
 2865.4000  0.2810 28.7344  2.3320 83.6250
 2865.5000  0.2960 26.8828  2.3420 83.5630
 2865.6000  0.2990 25.0312  2.3590 83.7500
 2865.7000  0.2990 23.8906  2.3590 83.7500
 2865.8000  0.2970 23.0234  2.3730 84.6880
 2865.9000  0.3060 22.1562  2.3980 85.0000
 2866.0000  0.3060 23.0312  2.3980 85.0000
 2866.1000  0.3010 23.6094  2.3890 84.8750
 2866.2000  0.2950 24.1875  2.3910 83.9380
 2866.3000  0.2950 23.5938  2.3910 83.9380
 2866.4000  0.2920 23.5781  2.3940 82.9380
 2866.5000  0.2885 23.5625  2.3970 81.6880
 2866.6000  0.2885 23.2500  2.3970 81.6880
 2866.7000  0.2850 22.1328  2.4260 80.4380
 2866.8000  0.3005 21.0156  2.4160 80.5940
 2866.9000  0.3005 17.2969  2.4160 80.5940
 2867.0000  0.3160 15.8555  2.4060 80.7500
 2867.1000  0.3360 14.4141  2.4100 80.8750
 2867.2000  0.3360 14.8242  2.4100 80.8750
 2867.3000  0.3540 15.2344  2.4060 81.0630
 2867.4000  0.3540 18.9531  2.4060 81.0630
 2867.5000  0.3200 20.9688  2.4240 81.4380
 2867.6000  0.3060 22.9844  2.4080 81.4380
 2867.7000  0.3060 28.1094  2.4080 81.4380
 2867.8000  0.2980 29.3750  2.3830 80.7500
 2867.9000  0.2830 30.6406  2.3500 80.8750
 2868.0000  0.2830 34.3438  2.3500 80.8750
 2868.1000  0.2670 34.8125  2.3480 80.0000
 2868.2000  0.2530 35.2812  2.3500 79.5000
 2868.3000  0.2530 33.5625  2.3500 79.5000
 2868.4000  0.2610 31.8906  2.3770 79.7500
 2868.5000  0.2570 30.2188  2.3830 79.7500
 2868.6000  0.2570 30.2500  2.3830 79.7500
 2868.7000  0.2520 30.4062  2.3910 80.7500
 2868.8000  0.2520 30.5625  2.3810 80.6880
 2868.9000  0.2520 32.7812  2.3810 80.6880
 2869.0000  0.2680 31.6328  2.3790 80.4380
 2869.1000  0.2750 30.4844  2.3670 80.3750
 2869.2000  0.2750 33.0938  2.3670 80.3750
 2869.3000  0.2760 29.9375  2.3670 80.7500
 2869.4000  0.2740 26.7812  2.3690 80.0630
 2869.5000  0.2740 24.3750  2.3690 80.0630
 2869.6000  0.2780 22.0703  2.4020 81.0630
 2869.7000  0.2670 19.7656  2.4040 81.1880
 2869.8000  0.2670 26.4688  2.4040 81.1880
 2869.9000  0.2470 29.2500  2.4040 80.9380
 2870.0000  0.2460 32.0312  2.3690 80.4380
 2870.1000  0.2460 39.7500  2.3690 80.4380
 2870.2000  0.2610 38.8438  2.3570 79.5630
 2870.3000  0.2770 37.9375  2.3460 80.0630
 2870.4000  0.2770 37.4531  2.3460 80.0630
 2870.5000  0.2970 36.9688  2.3340 80.5630
 2870.6000  0.3210 32.7188  2.3220 82.3750
 2870.7000  0.3210 32.8438  2.3220 82.3750
 2870.8000  0.3190 32.9688  2.3160 83.5000
 2870.9000  0.3000 30.6719  2.3300 83.6250
 2871.0000  0.3000 28.9531  2.3300 83.6250
 2871.1000  0.2740 27.2344  2.3400 83.5630
 2871.2000  0.2740 24.6875  2.3400 83.5630
 2871.3000  0.2810 23.8906  2.3480 82.6880
 2871.4000  0.2820 23.0938  2.3440 82.3750
 2871.5000  0.2820 23.7188  2.3440 82.3750
 2871.6000  0.2870 24.0156  2.3380 82.6880
 2871.7000  0.3190 24.3125  2.3300 83.6250
 2871.8000  0.3190 26.0000  2.3300 83.6250
 2871.9000  0.3230 26.7031  2.3070 83.5630
 2872.0000  0.3390 27.4062  2.3070 84.2500
 2872.1000  0.3390 27.6094  2.3070 84.2500
 2872.2000  0.3200 27.7188  2.3050 84.6880
 2872.3000  0.3260 27.8281  2.3200 84.7500
 2872.4000  0.3260 28.3594  2.3200 84.7500
 2872.5000  0.3110 29.2188  2.3300 84.0000
 2872.6000  0.2820 30.0781  2.3480 82.4380
 2872.7000  0.2820 29.8750  2.3480 82.4380
 2872.8000  0.2860 30.3438  2.3690 81.3750
 2872.9000  0.2780 30.8125  2.3910 81.0000
 2873.0000  0.2780 32.0000  2.3910 81.0000
 2873.1000  0.2900 32.6875  2.3980 81.1250
 2873.2000  0.2910 33.3750  2.3830 81.1880
 2873.3000  0.2910 33.2812  2.3830 81.1880
 2873.4000  0.2950 33.9688  2.3690 81.8750
 2873.5000  0.3040 34.6562  2.3540 81.8750
 2873.6000  0.3040 35.6250  2.3540 81.8750
 2873.7000  0.2980 36.5938  2.3590 81.9380
 2873.8000  0.3050 37.4375  2.3590 81.4380
 2873.9000  0.3050 36.8906  2.3590 81.4380
 2874.0000  0.3100 36.3438  2.3830 81.5630
 2874.1000  0.3060 32.7188  2.4000 80.6880
 2874.2000  0.3060 31.1719  2.4000 80.6880
 2874.3000  0.3080 29.6250  2.3890 80.2500
 2874.4000  0.2960 24.2031  2.3610 80.1250
 2874.5000  0.2960 22.7656  2.3610 80.1250
 2874.6000  0.2930 21.3281  2.3460 79.8750
 2874.7000  0.2850 18.4062  2.3560 79.2500
 2874.8000  0.2850 17.6641  2.3560 79.2500
 2874.9000  0.2870 16.9219  2.3790 78.1250
 2875.0000  0.2870 15.7578  2.3790 78.1250
 2875.1000  0.3020 16.7461  2.3730 78.1250
 2875.2000  0.3080 17.7344  2.3710 78.3750
 2875.3000  0.3080 18.8750  2.3710 78.3750
 2875.4000  0.2980 19.8750  2.3650 77.3750
 2875.5000  0.2830 20.8750  2.3610 78.1250
 2875.6000  0.2830 21.6875  2.3610 78.1250
 2875.7000  0.2660 22.5703  2.3710 78.1250
 2875.8000  0.2850 23.4531  2.3380 78.8130
 2875.9000  0.2850 24.3125  2.3380 78.8130
 2876.0000  0.2860 24.3359  2.3320 78.1250
 2876.1000  0.2880 24.3594  2.3300 80.2500
 2876.2000  0.2880 27.7344  2.3300 80.2500
 2876.3000  0.2900 27.4453  2.3590 81.0000
 2876.4000  0.2880 27.1562  2.3730 81.4380
 2876.5000  0.2880 26.2812  2.3730 81.4380
 2876.6000  0.2770 24.2812  2.3870 81.8750
 2876.7000  0.2460 22.2812  2.3630 82.6250
 2876.8000  0.2460 22.5781  2.3630 82.6250
 2876.9000  0.2480 22.8750  2.3590 83.0000
 2877.0000  0.2700 22.8750  2.3130 82.5630
 2877.1000  0.2700 23.6953  2.3130 82.5630
 2877.2000  0.2930 24.5156  2.3110 81.3130
 2877.3000  0.2940 24.5938  2.3160 79.9380
 2877.4000  0.2940 25.9062  2.3160 79.9380
 2877.5000  0.3070 27.2188  2.3440 80.3750
 2877.6000  0.2960 27.6094  2.3590 80.7500
 2877.7000  0.2960 27.5781  2.3590 80.7500
 2877.8000  0.2880 27.5469  2.3790 81.5630
 2877.9000  0.2720 25.4844  2.3590 83.0000
 2878.0000  0.2720 24.8906  2.3590 83.0000
 2878.1000  0.2680 24.2969  2.3570 82.7500
 2878.2000  0.2870 23.9844  2.3480 82.7500
 2878.3000  0.2870 23.1094  2.3480 82.7500
 2878.4000  0.2850 22.2344  2.3670 83.5630
 2878.5000  0.2960 22.4688  2.3730 81.6250
 2878.6000  0.2960 23.2188  2.3730 81.6250
 2878.7000  0.2780 23.9688  2.3750 81.2500
 2878.8000  0.2780 28.5938  2.3750 81.2500
 2878.9000  0.2660 29.3359  2.3630 81.0630
 2879.0000  0.2610 30.0781  2.3520 82.0630
 2879.1000  0.2610 28.5938  2.3520 82.0630
 2879.2000  0.2770 27.1406  2.3500 83.8130
 2879.3000  0.3010 25.6875  2.3460 82.7500
 2879.4000  0.3010 25.3750  2.3460 82.7500
 2879.5000  0.3250 24.9453  2.3500 82.8750
 2879.6000  0.3240 24.5156  2.3540 83.3750
 2879.7000  0.3240 22.2031  2.3540 83.3750
 2879.8000  0.3130 21.0859  2.3710 82.2500
 2879.9000  0.2800 19.9688  2.3730 81.8130
 2880.0000  0.2800 19.5703  2.3730 81.8130
 2880.1000  0.2850 19.1719  2.3710 82.1880
 2880.2000  0.2990 18.9375  2.3710 81.6880
 2880.3000  0.2990 18.1094  2.3710 81.6880
 2880.4000  0.3170 17.2812  2.3630 82.3750
 2880.5000  0.3160 17.3125  2.3610 81.8130
 2880.6000  0.3160 18.3125  2.3610 81.8130
 2880.7000  0.3230 19.3125  2.3240 79.8750
 2880.8000  0.3260 21.2969  2.3010 79.5000
 2880.9000  0.3260 22.5547  2.3010 79.5000
 2881.0000  0.3150 23.8125  2.2890 80.8750
 2881.1000  0.3080 24.0781  2.3030 84.3750
 2881.2000  0.3080 25.0625  2.3030 84.3750
 2881.3000  0.2910 26.0469  2.3380 84.2500
 2881.4000  0.2910 26.3594  2.3570 84.7500
 2881.5000  0.2910 25.8125  2.3570 84.7500
 2881.6000  0.2770 25.2656  2.3560 82.6250
 2881.7000  0.2910 23.6094  2.3610 79.2500
 2881.8000  0.2910 22.4531  2.3610 79.2500
 2881.9000  0.3010 21.2969  2.3420 79.4380
 2882.0000  0.2970 22.4062  2.3560 79.3130
 2882.1000  0.2970 22.2109  2.3560 79.3130
 2882.2000  0.2970 22.0156  2.3360 80.9380
 2882.3000  0.2910 22.2969  2.3480 81.6250
 2882.4000  0.2910 22.4609  2.3480 81.6250
 2882.5000  0.2970 22.6250  2.3480 81.1250
 2882.6000  0.2970 21.2188  2.3480 81.1250
 2882.7000  0.2910 21.5078  2.3570 80.4380
 2882.8000  0.2820 21.7969  2.3610 77.7500
 2882.9000  0.2820 22.3516  2.3610 77.7500
 2883.0000  0.2900 22.9062  2.3770 77.2500
 2883.1000  0.2930 24.3594  2.3890 76.5630
 2883.2000  0.2930 24.0859  2.3890 76.5630
 2883.3000  0.2790 23.8125  2.3830 76.3750
 2883.4000  0.2720 22.1250  2.3670 76.4380
 2883.5000  0.2720 22.6953  2.3670 76.4380
 2883.6000  0.2610 23.2656  2.3540 76.6880
 2883.7000  0.2810 22.1250  2.3440 77.3750
 2883.8000  0.2810 21.8359  2.3440 77.3750
 2883.9000  0.2870 21.5469  2.3260 78.6250
 2884.0000  0.2980 22.6875  2.3300 79.6250
 2884.1000  0.2980 23.1094  2.3300 79.6250
 2884.2000  0.3030 23.5312  2.3360 80.1250
 2884.3000  0.2950 24.0781  2.3670 80.0630
 2884.4000  0.2950 22.3516  2.3670 80.0630
 2884.5000  0.2860 20.6250  2.3710 81.0000
 2884.6000  0.2740 21.7812  2.3730 81.7500
 2884.7000  0.2740 21.3672  2.3730 81.7500
 2884.8000  0.2700 20.9531  2.3500 82.7500
 2884.9000  0.2930 22.3906  2.3690 82.8130
 2885.0000  0.2930 21.2344  2.3690 82.8130
 2885.1000  0.3140 20.0781  2.3630 83.0630
 2885.2000  0.3290 18.5938  2.3750 83.8130
 2885.3000  0.3290 17.4453  2.3750 83.8130
 2885.4000  0.3220 16.2969  2.3670 83.8750
 2885.5000  0.3080 16.9062  2.3670 83.5000
 2885.6000  0.3080 17.9297  2.3670 83.5000
 2885.7000  0.2910 18.9531  2.3520 82.7500
 2885.8000  0.2640 22.1406  2.3380 82.9380
 2885.9000  0.2640 21.8359  2.3380 82.9380
 2886.0000  0.2540 21.5312  2.3480 82.1880
 2886.1000  0.2600 21.5469  2.3520 81.5000
 2886.2000  0.2600 21.5625  2.3520 81.5000
 2886.3000  0.2800 22.7969  2.3610 81.6880
 2886.4000  0.2800 24.8281  2.3610 81.6880
 2886.5000  0.2760 26.8594  2.3300 83.1250
 2886.6000  0.2890 29.1562  2.3340 87.2500
 2886.7000  0.2890 28.2500  2.3340 87.2500
 2886.8000  0.2930 27.3438  2.3150 80.6880
 2886.9000  0.2950 27.0312  2.3200 78.8750
 2887.0000  0.2950 26.7266  2.3200 78.8750
 2887.1000  0.2910 26.4219  2.3070 79.9380
 2887.2000  0.2940 25.8594  2.2730 80.6880
 2887.3000  0.2940 25.1250  2.2730 80.6880
 2887.4000  0.3200 24.3906  2.2380 80.6250
 2887.5000  0.3170 24.8906  2.2190 80.6250
 2887.6000  0.3170 25.7656  2.2190 80.6250
 2887.7000  0.3290 26.6406  2.2500 81.3750
 2887.8000  0.3240 28.3750  2.2830 82.5000
 2887.9000  0.3240 28.9688  2.2830 82.5000
 2888.0000  0.3070 29.5625  2.3220 83.2500
 2888.1000  0.2680 30.0625  2.3560 83.7500
 2888.2000  0.2680 30.2031  2.3560 83.7500
 2888.3000  0.2670 30.3438  2.3890 81.6250
 2888.4000  0.2780 29.8125  2.3910 81.3750
 2888.5000  0.2780 29.6953  2.3910 81.3750
 2888.6000  0.2910 29.5781  2.3560 82.2500
 2888.7000  0.2730 31.9062  2.3560 79.6250
 2888.8000  0.2730 33.6250  2.3560 79.6250
 2888.9000  0.2620 35.3438  2.3690 77.4380
 2889.0000  0.2530 39.0938  2.4120 76.8130
 2889.1000  0.2530 39.4219  2.4120 76.8130
 2889.2000  0.2490 39.7500  2.3980 77.6880
 2889.3000  0.2540 37.3438  2.4040 78.8750
 2889.4000  0.2540 34.9375  2.4040 78.8750
 2889.5000  0.2680 30.8750  2.3730 79.2500
 2889.6000  0.2840 28.8125  2.3730 81.2500
 2889.7000  0.2840 26.7500  2.3730 81.2500
 2889.8000  0.3130 25.8281  2.3360 81.0000
 2889.9000  0.3400 26.1094  2.3130 80.8130
 2890.0000  0.3400 26.3906  2.3130 80.8130
 2890.1000  0.3360 26.6406  2.2970 82.1250
 2890.2000  0.3360 25.8984  2.2970 82.1250
 2890.3000  0.3250 25.1562  2.3150 83.3750
 2890.4000  0.3070 23.4375  2.3570 87.7500
 2890.5000  0.3070 23.8828  2.3570 87.7500
 2890.6000  0.3230 24.3281  2.3930 87.7500
 2890.7000  0.3150 29.0000  2.3890 89.1250
 2890.8000  0.3150 31.2812  2.3890 89.1250
 2890.9000  0.2950 33.5625  2.3670 88.1880
 2891.0000  0.2830 36.1562  2.3610 84.2500
 2891.1000  0.2830 35.5000  2.3610 84.2500
 2891.2000  0.2750 34.8438  2.3630 78.4380
 2891.3000  0.2920 34.2812  2.3500 76.1250
 2891.4000  0.2920 31.2734  2.3500 76.1250
 2891.5000  0.2880 28.2656  2.3540 74.5630
 2891.6000  0.2940 26.0938  2.3520 76.3130
 2891.7000  0.2940 23.0938  2.3520 76.3130
 2891.8000  0.3000 20.0938  2.3540 80.4380
 2891.9000  0.3050 20.1094  2.3610 84.5000
 2892.0000  0.3050 20.8203  2.3610 84.5000
 2892.1000  0.3020 21.5312  2.3500 84.5630
 2892.2000  0.2920 21.8594  2.3560 85.1250
 2892.3000  0.2920 22.5391  2.3560 85.1250
 2892.4000  0.2850 23.2188  2.3440 81.5630
 2892.5000  0.3080 22.9219  2.3670 82.6880
 2892.6000  0.3080 22.6250  2.3670 82.6880
 2892.7000  0.3150 23.7188  2.3750 82.7500
 2892.8000  0.3340 22.6016  2.3850 85.6880
 2892.9000  0.3340 21.4844  2.3850 85.6880
 2893.0000  0.3270 20.3438  2.3540 84.2500
 2893.1000  0.3310 20.6328  2.3570 84.0000
 2893.2000  0.3310 20.9219  2.3570 84.0000
 2893.3000  0.3270 23.7812  2.3360 82.3130
 2893.4000  0.3200 25.2266  2.3590 81.4380
 2893.5000  0.3200 26.6719  2.3590 81.4380
 2893.6000  0.3030 29.3125  2.3870 80.6880
 2893.7000  0.2940 30.8438  2.4160 80.9380
 2893.8000  0.2940 32.3750  2.4160 80.9380
 2893.9000  0.2840 34.1562  2.4080 81.3750
 2894.0000  0.2840 35.0000  2.4080 81.3750
 2894.1000  0.2780 35.8438  2.4000 81.1880
 2894.2000  0.2750 37.0625  2.4060 82.5000
 2894.3000  0.2750 37.7500  2.4060 82.5000
 2894.4000  0.2530 38.4375  2.4100 82.6250
 2894.5000  0.2420 39.0625  2.4160 82.5000
 2894.6000  0.2420 39.6406  2.4160 82.5000
 2894.7000  0.2560 40.2188  2.4260 82.6250
 2894.8000  0.3070 40.8125  2.4340 82.3130
 2894.9000  0.3070 40.5469  2.4340 82.3130
 2895.0000  0.3630 40.2812  2.4040 83.0000
 2895.1000  0.3500 39.9062  2.3850 81.9380
 2895.2000  0.3500 37.7656  2.3850 81.9380
 2895.3000  0.3270 35.6250  2.4040 81.5000
 2895.4000  0.2920 32.9062  2.4240 80.6250
 2895.5000  0.2920 31.3594  2.4240 80.6250
 2895.6000  0.2820 29.8125  2.4400 80.7500
 2895.7000  0.2730 31.5000  2.4240 82.3130
 2895.8000  0.2730 33.1875  2.4240 82.3130
 2895.9000  0.2760 33.8125  2.4200 82.5000
 2896.0000  0.2860 32.8125  2.4020 83.4380
 2896.1000  0.2860 31.8125  2.4020 83.4380
 2896.2000  0.2990 30.7656  2.3980 84.5630
 2896.3000  0.2930 31.7422  2.3850 84.0630
 2896.4000  0.2930 32.7188  2.3850 84.0630
 2896.5000  0.2880 34.5000  2.3850 83.7500
 2896.6000  0.2860 33.8906  2.3730 83.8130
 2896.7000  0.2860 33.2812  2.3730 83.8130
 2896.8000  0.2940 31.3438  2.3850 81.6880
 2896.9000  0.3130 31.0312  2.3690 82.5000
 2897.0000  0.3130 30.7188  2.3690 82.5000
 2897.1000  0.3240 32.0938  2.3540 81.2500
 2897.2000  0.3350 34.0781  2.3460 81.3750
 2897.3000  0.3350 36.0625  2.3460 81.3750
 2897.4000  0.3150 38.9375  2.3730 81.5630
 2897.5000  0.2990 39.1719  2.3890 82.0000
 2897.6000  0.2990 39.4062  2.3890 82.0000
 2897.7000  0.3010 36.5312  2.3850 82.5000
 2897.8000  0.3010 35.7031  2.3850 82.5000
 2897.9000  0.3130 34.8750  2.3690 81.1880
 2898.0000  0.2950 31.2656  2.3150 83.2500
 2898.1000  0.2950 31.2813  2.3150 83.2500
 2898.2000  0.2680 31.2969  2.2660 82.5000
 2898.3000  0.2550 29.0781  2.2790 84.2500
 2898.4000  0.2550 29.0000  2.2790 84.2500
 2898.5000  0.2810 28.9219  2.3670 84.2500
 2898.6000  0.2960 28.7188  2.4200 84.7500
 2898.7000  0.2960 28.7188  2.4200 84.7500
 2898.8000  0.3060 28.7188  2.4260 85.4380
 2898.9000  0.3170 28.7031  2.3810 84.1880
 2899.0000  0.3170 28.6875  2.3810 84.1880
 2899.1000  0.3280 25.7031  2.3850 85.5630
 2899.2000  0.3490 26.0469  2.4180 84.6250
 2899.3000  0.3490 26.3906  2.4180 84.6250
 2899.4000  0.3320 27.9375  2.3890 84.6250
 2899.5000  0.3190 29.1875  2.3790 84.3750
 2899.6000  0.3190 30.4375  2.3790 84.3750
 2899.7000  0.3200 30.3125  2.3670 83.6250
 2899.8000  0.3070 30.3828  2.3870 83.4380
 2899.9000  0.3070 30.4531  2.3870 83.4380
 2900.0000  0.3080 25.8281  2.4000 83.4380
 2900.1000  0.2850 25.6719  2.4120 84.3130
 2900.2000  0.2850 25.5156  2.4120 84.3130
 2900.3000  0.2990 26.3125  2.3890 84.0000
 2900.4000  0.2930 29.3906  2.3360 85.0630
 2900.5000  0.2930 32.4688  2.3360 85.0630
 2900.6000  0.3150 37.2812  2.2830 86.1880
 2900.7000  0.3090 39.2344  2.2680 87.5630
 2900.8000  0.3090 41.1875  2.2680 87.5630
 2900.9000  0.3140 46.0000  2.2640 87.8130
 2901.0000  0.2820 45.1094  2.2700 88.1880
 2901.1000  0.2820 44.2188  2.2700 88.1880
 2901.2000  0.2790 44.5938  2.2600 87.6880
 2901.3000  0.2870 43.9375  2.2700 88.3750
 2901.4000  0.2870 43.2812  2.2700 88.3750
 2901.5000  0.2990 49.0000  2.2680 87.7500
 2901.6000  0.2990 48.5469  2.2680 87.7500
 2901.7000  0.2990 48.0938  2.2640 87.4380
 2901.8000  0.2940 43.5625  2.2460 88.3750
 2901.9000  0.2940 40.7344  2.2460 88.3750
 2902.0000  0.2850 37.9062  2.2600 86.8750
 2902.1000  0.2890 34.9453  2.2830 87.0630
 2902.2000  0.2890 31.9844  2.2830 87.0630
 2902.3000  0.2930 28.8750  2.3480 85.8130
 2902.4000  0.3150 26.3516  2.4380 85.2500
 2902.5000  0.3150 23.8281  2.4380 85.2500
 2902.6000  0.3340 24.3438  2.4790 86.2500
 2902.7000  0.3380 23.2344  2.4670 84.6250
 2902.8000  0.3380 22.1250  2.4670 84.6250
 2902.9000  0.3360 21.5781  2.3980 88.5630
 2903.0000  0.3300 20.4688  2.3730 84.6880
 2903.1000  0.3300 19.3594  2.3730 84.6880
 2903.2000  0.3230 20.7500  2.3560 86.1250
 2903.3000  0.3060 21.3203  2.3460 87.1250
 2903.4000  0.3060 21.8906  2.3460 87.1250
 2903.5000  0.3000 23.5781  2.3280 84.5630
 2903.6000  0.3050 24.4531  2.3260 87.3130
 2903.7000  0.3050 25.3281  2.3260 87.3130
 2903.8000  0.3210 25.6094  2.3710 85.0000
 2903.9000  0.3400 25.8750  2.3630 84.6880
 2904.0000  0.3400 26.1406  2.3630 84.6880
 2904.1000  0.3490 24.7344  2.3340 85.3750
 2904.2000  0.3460 25.3047  2.3110 86.8750
 2904.3000  0.3460 25.8750  2.3110 86.8750
 2904.4000  0.3290 24.5312  2.3670 85.9380
 2904.5000  0.3190 24.9531  2.3910 85.1880
 2904.6000  0.3190 25.3750  2.3910 85.1880
 2904.7000  0.3040 23.3125  2.4340 85.7500
 2904.8000  0.2890 23.7109  2.4400 84.3750
 2904.9000  0.2890 24.1094  2.4400 84.3750
 2905.0000  0.2730 24.3125  2.4320 84.0000
 2905.1000  0.2880 24.3438  2.3850 84.0000
 2905.2000  0.2880 24.3750  2.3850 84.0000
 2905.3000  0.3130 23.5234  2.3180 85.8130
 2905.4000  0.3130 22.6719  2.3180 85.8130
 2905.5000  0.3390 22.7031  2.3130 86.4380
 2905.6000  0.3610 23.7109  2.3200 87.2500
 2905.7000  0.3610 24.7188  2.3200 87.2500
 2905.8000  0.3260 25.3281  2.3500 86.5630
 2905.9000  0.2950 25.2109  2.3570 88.3750
 2906.0000  0.2950 25.0938  2.3570 88.3750
 2906.1000  0.2770 23.0469  2.3240 88.1880
 2906.2000  0.3030 23.6094  2.3340 84.1250
 2906.3000  0.3030 24.1719  2.3340 84.1250
 2906.4000  0.3130 25.8750  2.3650 84.0000
 2906.5000  0.2850 27.4375  2.4430 79.7500
 2906.6000  0.2850 29.0000  2.4430 79.7500
 2906.7000  0.2470 36.0000  2.4410 77.4380
 2906.8000  0.2290 39.0000  2.3910 79.0630
 2906.9000  0.2290 42.0000  2.3910 79.0630
 2907.0000  0.2550 50.7500  2.3380 78.4380
 2907.1000  0.2940 50.9375  2.3220 81.3750
 2907.2000  0.2940 51.1250  2.3220 81.3750
 2907.3000  0.3260 53.9062  2.2830 84.1880
 2907.4000  0.3190 52.3281  2.2720 87.7500
 2907.5000  0.3190 50.7500  2.2720 87.7500
 2907.6000  0.3280 54.0625  2.2460 87.3750
 2907.7000  0.3340 53.0156  2.2520 87.3130
 2907.8000  0.3340 51.9688  2.2520 87.3130
 2907.9000  0.3380 52.5312  2.2380 87.8130
 2908.0000  0.3260 51.0938  2.2400 88.1250
 2908.1000  0.3260 49.6562  2.2400 88.1250
 2908.2000  0.3370 50.1250  2.2440 88.5630
 2908.3000  0.3370 50.4219  2.2400 88.3130
 2908.4000  0.3370 50.7188  2.2400 88.3130
 2908.5000  0.3410 50.9688  2.2560 88.5000
