   DEPTH        DT	   GR 	      ILD 	NPHI	   RHOB
  3040.400    74.0912    41.5673     2.7594    14.9879     2.5604 
  3040.600    74.0224    41.6560     2.8380    15.3658     2.5666 
  3040.800    73.3367    39.7262     2.8998    15.0666     2.5652 
  3041.000    72.1385    36.8089     2.9150    13.5769     2.5643 
  3041.200    71.3544    36.2838     2.8893    12.0108     2.5714 
  3041.400    72.1546    38.4467     2.8388    12.0375     2.5757 
  3041.600    74.5809    41.0118     2.7929    14.2318     2.5698 
  3041.800    76.9269    44.3297     2.7657    16.5145     2.5627 
  3042.000    77.6778    48.0501     2.7281    16.8221     2.5610 
  3042.200    77.2161    48.4117     2.6689    15.9258     2.5587 
  3042.400    76.7596    45.4235     2.5702    15.5169     2.5541 
  3042.600    76.9652    43.6971     2.5072    15.2177     2.5522 
  3042.800    77.7696    45.8653     2.5226    15.4924     2.5518 
  3043.000    78.4517    49.8287     2.5965    16.5377     2.5487 
  3043.200    77.6467    48.7321     2.6743    16.6904     2.5437 
  3043.400    74.8146    41.9053     2.7338    15.0000     2.5363 
  3043.600    71.2471    34.3094     2.8425    12.9579     2.5249 
  3043.800    69.1170    30.3397     2.9942    12.3151     2.5179 
  3044.000    68.7445    29.2419     3.1568    12.5924     2.5211 
  3044.200    69.2369    28.1358     3.2612    12.7800     2.5333 
  3044.400    69.6482    26.6563     3.2249    12.7593     2.5443 
  3044.600    69.9946    26.5167     3.1406    12.6767     2.5525 
  3044.800    70.4080    28.2390     3.0399    12.4512     2.5581 
  3045.000    71.4244    32.9158     2.9574    12.5742     2.5624 
  3045.200    73.0166    39.1373     2.8980    13.4161     2.5678 
  3045.400    74.5240    44.4777     2.8378    14.7782     2.5749 
  3045.600    75.3607    45.3370     2.7788    15.3012     2.5791 
  3045.800    75.3371    42.7348     2.7663    15.0218     2.5819 
  3046.000    74.7095    39.6361     2.7960    14.7764     2.5851 
  3046.200    73.9650    38.2894     2.8219    14.2814     2.5866 
  3046.400    73.2513    38.4114     2.8438    13.7082     2.5864 
  3046.600    72.9411    40.3668     2.8625    13.8492     2.5803 
  3046.800    73.3779    42.4093     2.8922    14.3986     2.5676 
  3047.000    73.9571    43.5741     2.9062    14.9325     2.5591 
  3047.200    74.3869    43.8887     2.8993    15.2436     2.5664 
  3047.400    74.8203    43.0125     2.8657    15.2465     2.5770 
  3047.600    75.3248    43.0774     2.8378    14.9031     2.5707 
  3047.800    75.8572    44.0890     2.8673    14.3424     2.5626 
  3048.000    76.3633    44.1250     2.9443    14.3188     2.5630 
  3048.200    76.4437    43.6236     3.0603    15.1977     2.5619 
  3048.400    75.0201    41.9012     3.1033    15.2422     2.5655 
  3048.600    71.8927    35.7691     3.0328    13.5285     2.5802 
