   DEPTH	DT	   GR	      ILD	NPHI	    RHOB
  3008.000    88.5745    70.4375     2.7891    28.3242     2.2493 
  3008.200    90.1016    76.1875     2.4492    26.6250     2.2739 
  3008.400    95.4375    79.7266     2.1328    25.1484     2.2869 
  3008.600   101.0508    80.8984     1.8203    24.1523     2.3159 
  3008.800   103.4375    82.6914     1.5818    23.9482     2.3435 
  3009.000   103.2266    85.3125     1.4238    27.2500     2.3422 
  3009.200   102.6875    85.9998     1.3826    33.3750     2.3430 
  3009.400   101.0547    86.3906     1.4443    36.6992     2.3562 
  3009.600    99.6914    88.2148     1.6328    37.5234     2.3433 
  3009.800   100.8906    90.3516     2.0859    36.0898     2.2781 
  3010.000   102.0547    90.8555     2.9922    35.1289     2.2180 
  3010.200   102.4324    89.3945     4.5664    35.4492     2.2059 
  3010.400   102.4529    86.4180     6.5938    35.1328     2.2137 
  3010.600   102.2930    83.0312     7.9219    32.6172     2.2007 
  3010.800   100.8984    80.5742     9.6250    30.7266     2.1750 
  3011.000    97.3320    82.7500    12.5117    30.9258     2.1604 
  3011.200    94.5000    90.1250    13.0156    31.3030     2.1592 
  3011.400    93.5547    98.0625    10.9570    30.9023     2.1699 
  3011.600    94.3867   100.6562     8.4453    29.9336     2.2039 
  3011.800    94.6953    97.1250     6.4062    27.3047     2.2688 
  3012.000    93.5859    91.1250     4.5430    23.4414     2.3230 
  3012.200    92.6331    84.8125     3.2930    22.1602     2.3371 
  3012.400    92.9062    79.4414     2.7227    24.2070     2.3353 
  3012.600    94.2539    77.6558     2.4185    26.2500     2.3325 
  3012.800    96.1875    80.1836     2.3290    26.4414     2.3263 
  3013.000    97.0117    83.7539     2.3433    25.7930     2.3255 
  3013.200    94.2031    83.6172     2.3870    26.3281     2.3336 
  3013.400    89.9219    82.3047     2.5305    27.8516     2.3421 
  3013.600    88.3047    84.2070     2.8984    29.4219     2.3419 
  3013.800    90.1562    86.5195     3.4805    30.7266     2.3369 
  3014.000    90.9119    87.5352     4.2109    30.7617     2.3365 
  3014.200    89.0156    87.7148     4.7812    28.5195     2.3334 
  3014.400    87.4258    88.1055     5.1992    26.1211     2.3164 
  3014.600    88.9102    89.8828     5.3730    25.0586     2.3060 
  3014.800    92.7500    93.7969     5.0742    24.7969     2.3124 
  3015.000    96.8945    94.9570     4.3594    23.8086     2.3275 
  3015.200    98.8281    90.3125     3.6250    22.6484     2.3389 
  3015.400    98.0430    84.6133     3.1367    22.4414     2.3413 
  3015.600    97.1016    81.7891     2.8799    23.5742     2.3438 
  3015.800    96.2773    79.7578     2.7825    25.2656     2.3446 
  3016.000    94.6406    78.4922     2.7727    27.4023     2.3417 
  3016.200    93.0430    80.5391     2.8291    29.1055     2.3348 
  3016.400    93.4258    85.3750     2.8911    29.3594     2.3285 
  3016.600    95.2148    88.9062     2.9290    29.1843     2.3264 
  3016.800    93.7148    84.2500     2.9099    29.8320     2.3137 
  3017.000    90.3477    75.5000     2.8435    30.4453     2.2893 
  3017.200    88.2969    70.8828     2.7307    30.5901     2.2832 
  3017.400    88.9766    74.6875     2.5774    30.2500     2.3018 
  3017.600    92.3438    81.6250     2.4080    29.3047     2.3194 
