   DEPTH 	DT 	   GR 	      ILD 	NPHI 	    RHOB
  2991.000    93.2617    90.7305     1.9612    23.2852     2.4365 
  2991.200    95.1836    95.0000     1.9524    25.0391     2.4432 
  2991.400    96.3320    99.4688     2.0315    26.8594     2.4391 
  2991.600    96.8047   100.5605     2.2773    28.2109     2.4267 
  2991.800    96.4961    99.5781     2.6680    29.0234     2.4174 
  2992.000    95.9844    99.3413     3.0859    28.9336     2.4207 
  2992.200    96.1914   100.1133     3.6602    28.0391     2.4308 
  2992.400    96.5586   103.2656     4.7891    27.5649     2.4333 
  2992.600    95.5234   102.9375     6.6758    27.8711     2.4262 
  2992.800    90.6875    94.7500     9.5547    28.0552     2.4158 
  2993.000    82.5000    85.3125    12.2227    27.4062     2.4068 
  2993.200    77.7656    81.3789    12.8528    25.3438     2.4108 
  2993.400    77.1445    81.5234    11.0664    22.1562     2.4299 
  2993.600    78.0977    83.7266     7.8203    18.8320     2.4439 
  2993.800    79.9961    85.9805     5.4023    17.2383     2.4376 
  2994.000    82.7500    86.9001     4.3203    17.0356     2.4256 
  2994.200    85.8945    85.4531     4.1436    17.1956     2.4080 
  2994.400    88.1758    81.3086     4.3477    18.3125     2.3925 
  2994.600    89.3750    80.2227     4.8633    20.2500     2.3908 
  2994.800    89.3672    84.8750     6.1094    22.0586     2.4070 
  2995.000    87.2734    87.9492     8.4961    22.9531     2.4363 
  2995.200    84.4531    86.2305    11.4961    23.5625     2.4515 
  2995.400    82.8867    85.3894    13.4805    24.1367     2.4407 
  2995.600    82.1797    85.3906    13.5547    23.8125     2.4202 
  2995.800    81.9062    82.5469    12.3633    22.5156     2.4038 
  2996.000    83.8945    78.0000    10.9102    21.3008     2.3904 
  2996.200    89.1250    74.0977    10.0742    20.5117     2.3869 
  2996.400    94.2812    70.7344     9.6406    20.0684     2.3879 
  2996.600    97.4023    66.3750     9.4021    20.6094     2.3773 
  2996.800    99.2500    60.4453     9.2800    22.9648     2.3496 
  2997.000   100.1914    58.0781     9.1533    26.3984     2.3132 
  2997.200   100.6680    59.3281     9.0190    28.5625     2.2761 
  2997.400   100.9263    61.9023     8.8572    29.0713     2.2461 
  2997.600   100.5469    68.3125     8.5000    28.4297     2.2231 
  2997.800    99.0781    74.8750     7.8750    27.6719     2.2094 
  2998.000    97.2344    75.1523     7.2930    27.6233     2.2162 
  2998.200    96.9258    69.3125     7.0930    27.8694     2.2471 
  2998.400    97.8750    65.4648     7.2122    27.7888     2.2783 
  2998.600    97.8477    64.7668     7.4705    27.8042     2.2914 
  2998.800    95.1992    65.5859     7.6646    28.0685     2.2871 
  2999.000    91.2422    66.3828     7.6267    27.7344     2.2851 
  2999.200    88.3750    64.7773     7.1016    26.5547     2.2929 
  2999.400    87.6680    62.8750     6.2578    25.7378     2.2998 
  2999.600    89.7656    61.2734     5.5234    25.9023     2.2917 
  2999.800    93.8750    55.8750     4.8750    26.4258     2.2690 
  3000.000    97.9883    48.0625     4.2500    26.6921     2.2393 
  3000.200    99.2188    42.5586     3.6055    26.5503     2.2149 
  3000.400    96.5000    42.5625     3.0273    26.2344     2.2283 
  3000.600    90.5000    48.8750     2.7078    25.0469     2.3101 
  3000.800    83.8750    58.3750     2.5776    23.3125     2.4275 
  3001.000    78.6250    68.3125     2.5898    22.0000     2.5088 
  3001.200    75.6992    77.1250     2.7385    21.3203     2.5355 
