   DEPTH 	DT 	   GR	      ILD       NPHI 	   RHOB	
  2981.200    83.6641    34.9019     2.2344   -99999.0     2.4948 
  2981.400    84.2148    35.2266     2.2407   -99999.0     2.5025 
  2981.600    83.7617    35.4937     2.2593   -99999.0     2.5073 
  2981.800    82.4453    35.5667     2.3005   -99999.0     2.5023 
  2982.000    80.8438    32.4102     2.3833   -99999.0     2.4926 
  2982.200    79.6211    32.4102     2.5164   -99999.0     2.4923 
  2982.400    78.8633    32.2930     2.6616   -99999.0     2.5009 
  2982.600    78.5200    33.1250     2.7942   -99999.0     2.5125 
  2982.800    78.7891    33.4961     2.9080   -99999.0     2.5177 
  2983.000    79.6758    32.8398     2.9832   -99999.0     2.5082 
  2983.200    80.9727    31.8867     2.9834   -99999.0     2.4905 
  2983.400    82.3047    31.4053     2.9219   -99999.0     2.4789 
  2983.600    83.0049    31.3923     2.8511   -99999.0     2.4747 
  2983.800    82.8516    31.4264     2.7717   -99999.0     2.4702 
  2984.000    82.1523    31.5120     2.6714   -99999.0     2.4667 
  2984.200    81.4922    31.8008     2.5696   -99999.0     2.4676 
  2984.400    81.1438    32.1680     2.5027   -99999.0     2.4728 
  2984.600    81.1050    32.7383     2.4707   -99999.0     2.4812 
  2984.800    81.3633    33.8164     2.4421   -99999.0     2.4866 
  2985.000    81.7422    34.9922     2.3997   -99999.0     2.4865 
  2985.200    82.0898    35.8555     2.3625   -99999.0     2.4837 
  2985.400    82.2883    36.2703     2.3536   -99999.0     2.4830 
  2985.600    82.2207    36.0000     2.3626   -99999.0     2.4845 
  2985.800    81.7500    34.6836     2.3777   -99999.0     2.4824 
  2986.000    81.0039    32.6602     2.3955   -99999.0     2.4779 
  2986.200    80.5635    31.1133     2.4141   -99999.0     2.4801 
  2986.400    80.7227    30.5991     2.4326   -99999.0     2.4911 
  2986.600    81.0623    31.3633     2.4498   -99999.0     2.5022 
  2986.800    80.7930    33.3672     2.4626   -99999.0     2.5035 
  2987.000    79.7812    35.2969     2.4824   -99999.0     2.5012 
  2987.200    78.3906    35.1641     2.5208   -99999.0     2.5034 
  2987.400    77.1055    32.1133     2.5811   -99999.0     2.5114 
  2987.600    76.0781    28.3281     2.6538   -99999.0     2.5216 
  2987.800    75.3125    25.6406     2.7415   -99999.0     2.5293 
  2988.000    75.0410    25.0078     3.2083   -99999.0     2.5304 
  2988.200    75.3203    25.9648     3.2083   -99999.0     2.5301 
  2988.400    76.0117    28.1523     3.2590   -99999.0     2.5314 
  2988.600    76.7500    30.5898     3.2712   -99999.0     2.5286 
  2988.800    77.2695    32.2773     3.2468   -99999.0     2.5230 
  2989.000    77.6367    33.2852     3.1990   -99999.0     2.5249 
  2989.200    77.9570    33.9062     3.1389   -99999.0     2.5377 
  2989.400    78.3750    34.1741     3.0723   -99999.0     2.5502 
  2989.600    79.0508    34.2996     3.0076   -99999.0     2.5515 
  2989.800    79.7812    34.9258     2.9573   -99999.0     2.5411 
  2990.000    79.8906    36.2812     2.9268   -99999.0     2.5288 
  2990.200    79.3594    37.2812     2.9077   -99999.0     2.5196 
  2990.400    78.9043    37.1250     2.8855   -99999.0     2.5143 
  2990.600    79.3945    36.9414     2.8494   -99999.0     2.5137 
  2990.800    80.6406    38.2773     2.8030   -99999.0     2.5190 
  2991.000    82.0977    40.8008     2.7507   -99999.0     2.5286 
  2991.200    83.0898    42.7891     2.6997   -99999.0     2.5337 
  2991.400    83.3416    43.5859     2.6641   -99999.0     2.5305 
  2991.600    82.8320    43.6179     2.6491   -99999.0     2.5246 
  2991.800    81.8633    42.7930     2.6636   -99999.0     2.5238 
  2992.000    80.8750    40.7031     2.7107   -99999.0     2.5273 
  2992.200    80.0586    37.9453     2.7800   -99999.0     2.5291 
  2992.400    79.4062    36.1484     2.8557   -99999.0     2.5244 
  2992.600    78.8555    35.6589     2.9255   -99999.0     2.5182 
  2992.800    78.5703    35.2969     2.9746   -99999.0     2.5174 
  2993.000    78.8750    34.7878     2.9943   -99999.0     2.5246 
  2993.200    79.6133    35.0977     2.9905   -99999.0     2.5366 
  2993.400    80.0667    36.0664     2.9744   -99999.0     2.5446 
  2993.600    79.9180    36.5156     2.9490   -99999.0     2.5418 
  2993.800    79.5857    35.8359     2.9158   -99999.0     2.5287 
  2994.000    79.5935    35.0625     2.8833   -99999.0     2.5152 
  2994.200    79.9258    34.9460     2.8606   -99999.0     2.5065 
  2994.400    80.1990    35.2866     2.8564   -99999.0     2.5062 
  2994.600    80.0898    35.2773     2.8682   -99999.0     2.5120 
  2994.800    79.6250    34.5039     2.8865   -99999.0     2.5188 
  2995.000    79.2705    32.9062     2.8927   -99999.0     2.5207 
  2995.200    79.4180    31.5781     2.8870   -99999.0     2.5191 
  2995.400    79.9961    31.5664     2.8824   -99999.0     2.5201 
  2995.600    80.5471    32.6914     2.8880   -99999.0     2.5260 
  2995.800    80.5352    33.7266     2.8924   -99999.0     2.5318 
  2996.000    80.1094    34.2031     2.8721   -99999.0     2.5351 
  2996.200    80.0859    34.5273     2.8152   -99999.0     2.5378 
  2996.400    80.9414    35.4883     2.7463   -99999.0     2.5430 
  2996.600    81.7930    37.4805     2.7026   -99999.0     2.5468 
  2996.800    81.8047    40.2852     2.6909   -99999.0     2.5419 
  2997.000    81.1328    42.1406     2.6829   -99999.0     2.5310 
  2997.200    80.7517    41.1445     2.6553   -99999.0     2.5255 
  2997.400    81.0078    37.6953     2.6182   -99999.0     2.5250 
  2997.600    81.5391    35.5215     2.6069   -99999.0     2.5229 
  2997.800    81.7244    36.4141     2.6267   -99999.0     2.5228 
  2998.000    81.5117    38.4219     2.6511   -99999.0     2.5289 
  2998.200    81.3511    39.0039     2.6492   -99999.0     2.5368 
  2998.400    81.5742    38.8618     2.6282   -99999.0     2.5388 
  2998.600    81.9180    39.7656     2.6124   -99999.0     2.5367 
  2998.800    81.9023    41.9609     2.6194   -99999.0     2.5370 
  2999.000    81.4922    43.3750     2.6385   -99999.0     2.5373 
  2999.200    81.0547    42.8008     2.6471   -99999.0     2.5349 
  2999.400    80.9236    41.2344     2.6450   -99999.0     2.5360 
  2999.600    81.0771    40.3359     2.6523   -99999.0     2.5447 
  2999.800    81.2124    40.0134     2.6729   -99999.0     2.5513 
  3000.000    81.2139    39.5898     2.6909   -99999.0     2.5462 
  3000.200    81.3398    38.8203     2.6833   -99999.0     2.5346 
  3000.400    81.7852    38.2539     2.6514   -99999.0     2.5289 
  3000.600    82.2812    38.7930     2.6150   -99999.0     2.5277 
  3000.800    82.0273    40.9375     2.5879   -99999.0     2.5260 
  3001.000    81.2305    43.1875     2.5530   -99999.0     2.5241 
  3001.200    81.1145    44.3672     2.5017   -99999.0     2.5223 
  3001.400    82.6875    44.6875     2.4480   -99999.0     2.5174 
  3001.600    84.5938    45.4180     2.4138   -99999.0     2.5050 
  3001.800    85.1242    46.5898     2.4082   -99999.0     2.4878 
  3002.000    83.9922    46.8672     2.4211   -99999.0     2.4822 
  3002.200    82.5312    45.7578     2.4374   -99999.0     2.4946 
  3002.400    81.5742    44.6133     2.4609   -99999.0     2.5190 
  3002.600    81.1953    44.6367     2.5083   -99999.0     2.5419 
  3002.800    81.1233    46.0273     2.5859   -99999.0     2.5526 
  3003.000    80.9709    47.9844     2.6780   -99999.0     2.5552 
  3003.200    80.5430    49.3920     2.7598   -99999.0     2.5521 
  3003.400    80.0273    49.0898     2.8228   -99999.0     2.5455 
  3003.600    79.9067    47.8555     2.8867   -99999.0     2.5431 
  3003.800    80.3008    47.1641     2.9509   -99999.0     2.5475 
  3004.000    80.8594    48.0898     2.9884   -99999.0     2.5540 
  3004.200    81.1758    49.6953     2.9919   -99999.0     2.5586 
  3004.400    81.1995    51.3008     2.9709   -99999.0     2.5595 
  3004.600    80.9375    52.7383     2.9421   -99999.0     2.5560 
  3004.800    80.4844    53.6875     2.9234   -99999.0     2.5533 
  3005.000    79.9297    53.7620     2.9253   -99999.0     2.5542 
  3005.200    79.3047    52.4727     2.9536   -99999.0     2.5540 
  3005.400    78.7773    49.5547     2.9973   -99999.0     2.5496 
  3005.600    78.6741    46.0859     3.0376   -99999.0     2.5460 
  3005.800    79.2422    44.3359     3.0474   -99999.0     2.5460 
  3006.000    80.1953    45.5859     3.0198   -99999.0     2.5502 
  3006.200    81.0078    48.3164     2.9797   -99999.0     2.5558 
  3006.400    81.3857    51.1094     2.9404   -99999.0     2.5554 
  3006.600    81.0859    52.6758     2.9106   -99999.0     2.5458 
  3006.800    80.2109    52.0938     2.9017   -99999.0     2.5376 
  3007.000    79.1719    49.7617     2.9129   -99999.0     2.5335 
  3007.200    78.9414    48.5117     2.9216   -99999.0     2.5356 
  3007.400    79.6797    49.7734     2.9153   -99999.0     2.5454 
  3007.600    80.6406    52.1562     2.9087   -99999.0     2.5554 
  3007.800    80.8086    53.6562     2.9181   -99999.0     2.5564 
  3008.000    80.0508    53.7031     2.9336   -99999.0     2.5551 
  3008.200    78.8477    52.4297     2.9413   -99999.0     2.5587 
  3008.400    77.8008    50.5352     2.9473   -99999.0     2.5657 
  3008.600    77.1758    49.7356     2.9856   -99999.0     2.5712 
  3008.800    76.8550    50.5273     3.0735   -99999.0     2.5744 
  3009.000    76.8750    51.3867     3.1772   -99999.0     2.5780 
  3009.200    77.4219    50.5820     3.2297   -99999.0     2.5813 
  3009.400    78.3203    49.2109     3.2153   -99999.0     2.5759 
  3009.600    79.2305    49.0312     3.1562   -99999.0     2.5622 
  3009.800    79.6907    49.7930     3.0879   -99999.0     2.5568 
  3010.000    79.6511    49.5586     3.0151   -99999.0     2.5639 
  3010.200    79.3867    48.3633     2.9243   -99999.0     2.5749 
  3010.400    79.4727    48.1250     2.8293   -99999.0     2.5781 
  3010.600    80.0703    49.7734     2.7637   -99999.0     2.5737 
  3010.800    80.7500    52.9023     2.7395   -99999.0     2.5667 
  3011.000    80.7148    55.8047     2.7505   -99999.0     2.5588 
  3011.200    79.9922    56.4727     2.7654   -99999.0     2.5520 
  3011.400    79.2930    55.0898     2.7716   -99999.0     2.5511 
  3011.600    79.1404    53.9109     2.7852   -99999.0     2.5561 
  3011.800    79.1958    54.4219     2.8389   -99999.0     2.5593 
  3012.000    78.8828    55.3203     2.9382   -99999.0     2.5607 
  3012.200    78.1875    54.9023     3.0474   -99999.0     2.5647 
  3012.400    77.6577    53.1172     3.1055   -99999.0     2.5677 
  3012.600    77.6931    51.6953     3.1137   -99999.0     2.5648 
