   DEPTH	DT	   GR  	      ILD 	NPHI 	    RHOB
  2986.600    75.5000    62.8750     4.4788    19.2500     2.5378 
  2986.800    83.8750    77.4375     4.3494    23.6680     2.4565 
  2987.000    93.3750    91.6875     4.1794    24.9783     2.3850 
  2987.200    95.2148    95.9375     4.0425    23.4727     2.3651 
  2987.400    92.5781    89.1250     4.0322    22.3601     2.3790 
  2987.600    89.1953    83.1250     4.1619    22.7891     2.3802 
  2987.800    86.4219    76.3750     4.4609    22.8325     2.3625 
  2988.000    85.4219    67.6875     4.9688    22.7163     2.3367 
  2988.200    88.1875    60.9062     5.4766    22.8191     2.2710 
  2988.400    91.7891    59.7749     6.0234    23.1680     2.1931 
  2988.600    92.9570    59.9219     7.0898    24.0625     2.1821 
  2988.800    94.8594    59.0156     9.1289    24.8945     2.1963 
  2989.000    98.6211    56.2539    12.0898    24.5938     2.1707 
  2989.200   101.9297    52.3125    16.2500    23.0703     2.1318 
  2989.400   102.2031    50.8779    24.0625    21.5977     2.1275 
  2989.600   100.3594    51.1445    37.0625    21.2837     2.1339 
  2989.800    99.1807    51.8711    61.0000    21.6523     2.1316 
  2990.000    99.0933    52.9844 421888.000    21.9453     2.1257 
  2990.200    99.3711    53.3398 1000000.00    22.0328     2.1270 
  2990.400    99.5508    52.3203 1000000.00    21.7710     2.1257 
  2990.600    98.9453    53.3555 1000000.00    21.6899     2.1280 
  2990.800    97.5859    53.5781 1000000.00    21.7104     2.1404 
  2991.000    96.1250    51.8398 1000000.00    21.6916     2.1527 
  2991.200    95.3164    52.3828 1000000.00    22.0977     2.1587 
  2991.400    95.1914    52.4844 389120.000    22.7969     2.1611 
  2991.600    95.6289    50.9883   220.0000    23.3750     2.1621 
  2991.800    96.1797    51.1602 237568.000    23.5586     2.1630 
  2992.000    96.4922    52.3906 1000000.00    22.9961     2.1639 
  2992.200    96.8359    52.1172 139264.000    22.3750     2.1645 
  2992.400    97.0449    52.0586   122.0000    22.4297     2.1659 
  2992.600    96.9688    53.8320    66.4375    23.1289     2.1756 
  2992.800    96.7031    55.3477    56.3750    23.2734     2.1821 
  2993.000    96.3008    55.4297    69.3750    22.5352     2.1857 
  2993.200    96.0017    54.3047    85.0000    22.0220     2.1884 
  2993.400    95.8772    52.2266    43.2500    22.0222     2.1850 
  2993.600    96.2656    49.6016    21.6875    22.2852     2.1746 
